# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-11-21	2. bundesliga	Hertha BSC	Eintracht Braunschweig	79	159	744	1388725
2025-11-21	2. bundesliga	VfL Bochum	Dynamo Dresden	79	176	183	1388722
2025-11-21	bundesliga	FSV Mainz 05	1899 Hoffenheim	78	164	167	1388403
2025-11-21	championship	Preston	Blackburn	40	59	67	1386742
2025-11-21	club friendly games	Chrudim	Vysočina Jihlava	667	3722	3731	1488374
2025-11-21	club friendly games	Degerfors IF	Sandviken	667	2172	6697	1488375
2025-11-21	ekstraklasa	Nieciecza	Arka Gdynia	106	3487	344	1380526
2025-11-21	ekstraklasa	Gornik Zabrze	Wisla Plock	106	340	341	1380520
2025-11-21	eliteserien	KFUM Oslo	Bodo/Glimt	103	2143	327	1342413
2025-11-21	hnl croatia	NK Slaven Belupo	Vukovar	210	1018	5730	1383988
2025-11-21	international friendlies	Bahrain	Somalia	10	1547	8050	1491692
2025-11-21	laliga	Valencia	Levante	140	532	539	1390947
2025-11-21	laliga2	Las Palmas	Albacete	141	534	722	1391922
2025-11-21	liga i romania	Csikszereda	Unirea Slobozia	283	6230	6916	1385889
2025-11-21	liga i romania	Arges Pitesti	Universitatea Craiova	283	2592	632	1385891
2025-11-21	liga mx	Pachuca	U.N.A.M. - Pumas	262	2292	2286	1485998
2025-11-21	liga mx	Club Tijuana	FC Juarez	262	2280	2298	1485997
2025-11-21	liga pro ecuador	Universidad Catolica	Libertad	242	1157	18762	1479582
2025-11-21	ligue 1	Nice	Marseille	61	84	81	1387811
2025-11-21	ligue 2	Annecy	Bastia	62	3012	1305	1396829
2025-11-21	ligue 2	Boulogne	Grenoble	62	1299	101	1389250
2025-11-21	ligue 2	Laval	Estac Troyes	62	433	110	1389252
2025-11-21	ligue 2	PAU	Le Mans	62	1297	1298	1389247
2025-11-21	ligue 2	Rodez	Dunkerque	62	1301	1304	1389253
2025-11-21	primera a colombia	Atletico Nacional	America de Cali	239	1137	1138	1486341
2025-11-21	pro league	Standard Liege	Zulte Waregem	144	733	600	1382544
2025-11-21	russian premier league	Akron	FC Sochi	235	6786	2012	1400151
2025-11-21	saudi arabia	Al Kholood	Al-Hazm	307	10509	2945	1435990
2025-11-21	saudi arabia	Al-Ittihad FC	Al Riyadh	307	2938	10511	1435988
2025-11-21	saudi arabia	Al-Ahli Jeddah	Al-Qadisiyah FC	307	2929	2933	1435993
2025-11-21	serie a brazil	Ceara	Internacional	71	129	119	1478011
2025-11-21	serie b	Catanzaro	Pescara	136	1687	525	1419718
2025-11-21	superliga serbia	Radnik Surdulica	Vojvodina	286	2657	702	1385017
2025-11-21	superligaen	Gyori ETO FC	Zalaegerszegi TE	271	2402	2414	1380255
2025-11-21	taça de portugal	Atlético CP	Benfica	96	4872	211	1482543
2025-11-21	ukrainian premier league	SK Poltava	LNZ Cherkasy	333	17165	17161	1391518
