# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-03-19	liga mx	Guadalajara Chivas	Leon	262	2278	2289	1492543
2026-03-19	liga pro ecuador	Libertad	Barcelona SC	242	18762	1152	1519291
2026-03-19	liga pro ecuador	Aucas	Tecnico Universitario	242	1156	1151	1519288
2026-03-19	liga pro ecuador	Orense SC	Mushuc Runa SC	242	1992	1162	1519294
2026-03-19	primera a colombia	Internacional de Bogota	Deportivo Pereira	239	1134	1462	1506041
2026-03-19	primera a colombia	Bucaramanga	Once Caldas	239	1131	1136	1506038
2026-03-19	primera a colombia	Deportivo Cali	Santa Fe	239	1127	1139	1506042
2026-03-19	primera a colombia	Alianza Valledupar	Jaguares	239	1141	1133	1506043
2026-03-19	primera división paraguay	Club Guarani	Deportivo Recoleta	250	1174	10476	1505019
2026-03-19	primera división paraguay	Libertad Asuncion	Nacional Asuncion	250	1179	1175	1505020
2026-03-19	serie a brazil	Atletico-MG	Sao Paulo	71	1062	126	1492171
2026-03-19	serie a brazil	Mirassol	Coritiba	71	7848	147	1492176
2026-03-19	serie a brazil	Santos	Internacional	71	128	119	1492178
2026-03-19	serie a brazil	Vasco DA Gama	Fluminense	71	133	124	1492179
2026-03-19	serie a brazil	Gremio	Vitoria	71	130	136	1492175
2026-03-19	super lig	Kayserispor	Fatih Karagümrük	203	1001	3589	1394673
2026-03-19	super lig	Beşiktaş	Kasımpaşa	203	549	1004	1394669
2026-03-19	super lig	Konyaspor	Gençlerbirliği S.K.	203	607	997	1394674
2026-03-19	uefa europa league	FC Midtjylland	Nottingham Forest	3	397	65	1528347
2026-03-19	uefa europa league	Lyon	Celta Vigo	3	80	538	1528346
2026-03-19	uefa europa league	SC Freiburg	Genk	3	160	742	1528349
2026-03-19	uefa europa league	AS Roma	Bologna	3	497	500	1528343
2026-03-19	uefa europa league	Aston Villa	Lille	3	66	79	1528342
2026-03-19	uefa europa league	FC Porto	VfB Stuttgart	3	212	172	1528344
2026-03-19	uefa europa league	Real Betis	Panathinaikos	3	543	617	1528345
