# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-11-14	liga profesional argentina	Lanus	Atletico Tucuman	128	446	455	1374295
2025-11-14	primera a colombia	Deportivo Pasto	Bucaramanga	239	1126	1131	1480646
2025-11-14	primera a colombia	Deportivo Cali	Once Caldas	239	1127	1136	1480645
2025-11-14	primera a colombia	Independiente Medellin	America de Cali	239	1128	1138	1480647
2025-11-14	primera a colombia	Junior	Atletico Nacional	239	1135	1137	1480648
2025-11-14	primera a colombia	Santa Fe	Alianza Petrolera	239	1139	1141	1480651
2025-11-14	primera a colombia	Rionegro Aguilas	Deportes Tolima	239	1144	1142	1480643
2025-11-14	primera a colombia	Llaneros	Envigado	239	1464	1129	1480650
2025-11-14	primera a colombia	Union Magdalena	Fortaleza FC	239	1465	1147	1480652
2025-11-14	coupe de france	Cannes	Annecy	66	9932	3012	1485809
2025-11-14	coupe de france	Olympique de Villefontaine	Grenoble	66	27038	101	1485869
2025-11-14	laliga2	Valladolid	Las Palmas	141	720	534	1391911
2025-11-14	cymru premier league	Flint Town United	The New Saints	110	5614	354	1401110
