# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-01-17	laliga	Real Betis	Villarreal	140	543	533	1391010
2026-01-17	laliga2	AD Ceuta FC	Valladolid	141	10139	720	1392005
2026-01-17	laliga2	Cultural Leonesa	Sporting Gijon	141	725	731	1391997
2026-01-17	laliga2	Zaragoza	Real Sociedad II	141	732	9585	1392000
2026-01-17	laliga2	Almeria	Deportivo La Coruna	141	723	544	1391998
2026-01-17	liga mx	Necaxa	Atlas	262	2288	2283	1491811
2026-01-17	liga mx	Guadalajara Chivas	Club Queretaro	262	2278	2290	1491810
2026-01-17	liga mx	Mazatlán	Monterrey	262	14002	2282	1491809
2026-01-17	liga portugal	GIL Vicente	Nacional	94	762	225	1396393
2026-01-17	liga portugal	Alverca	Moreirense	94	4724	215	1396391
2026-01-17	liga portugal	AVS	Arouca	94	21595	240	1396390
2026-01-17	liga portugal	Rio Ave	Benfica	94	226	211	1396394
2026-01-17	liga portugal 2	Farense	Oliveirense	95	231	233	1398128
2026-01-17	liga portugal 2	Felgueiras 1932	Leixoes	95	4744	244	1398125
2026-01-17	liga portugal 2	Penafiel	Portimonense	95	235	216	1398127
2026-01-17	liga portugal 2	Benfica B	Chaves	95	229	223	1398123
2026-01-17	ligue 1	Lens	Auxerre	61	116	108	1387852
2026-01-17	ligue 1	Toulouse	Nice	61	96	84	1387859
2026-01-17	ligue 1	Angers	Marseille	61	77	81	1387851
2026-01-17	ligue 2	Estac Troyes	Reims	62	110	93	1389283
2026-01-17	ligue 2	Grenoble	RED Star FC 93	62	101	104	1389282
2026-01-17	ligue 2	Saint Etienne	Clermont Foot	62	1063	99	1389286
2026-01-17	premier league	Manchester United	Manchester City	39	33	50	1379184
2026-01-17	premier league	Chelsea	Brentford	39	49	55	1379181
2026-01-17	premier league	Leeds	Fulham	39	63	36	1379182
2026-01-17	premier league	Liverpool	Burnley	39	40	44	1379183
2026-01-17	premier league	Sunderland	Crystal Palace	39	746	52	1379186
2026-01-17	premier league	Tottenham	West Ham	39	47	48	1379187
2026-01-17	premier league	Nottingham Forest	Arsenal	39	65	42	1379185
2026-01-17	pro league	Zulte Waregem	Genk	144	600	742	1382588
2026-01-17	pro league	KVC Westerlo	Cercle Brugge	144	261	741	1382590
2026-01-17	pro league	Union St. Gilloise	KV Mechelen	144	1393	266	1382592
2026-01-17	saudi arabia	Al-Fayha	Damac	307	2944	2956	1436053
2026-01-17	saudi arabia	Al Kholood	Al-Ahli Jeddah	307	10509	2929	1436049
2026-01-17	saudi arabia	Al-Nassr	Al Shabab	307	2939	2940	1436055
2026-01-17	scottish cup	Dunfermline	Hibernian	181	1388	249	1488586
2026-01-17	scottish cup	Airdrie United	Arbroath	181	4668	4249	1488582
2026-01-17	scottish cup	Camelon Juniors	Elgin City	181	6733	6767	1488585
2026-01-17	scottish cup	Dundee Utd	Ayr Utd	181	1386	1387	1488584
2026-01-17	scottish cup	Kelty Hearts	Cove Rangers	181	6773	6763	1488588
2026-01-17	scottish cup	Kilmarnock	Dundee	181	250	253	1488589
2026-01-17	scottish cup	Livingston	ST Mirren	181	255	251	1488590
2026-01-17	scottish cup	Motherwell	Ross County	181	256	902	1488591
2026-01-17	scottish cup	Partick	Montrose	181	901	4251	1488592
2026-01-17	scottish cup	Spartans	Inverness CT	181	6781	903	1491358
2026-01-17	scottish cup	Stenhousemuir	Morton	181	6784	1383	1488594
2026-01-17	scottish cup	Stranraer	Queen's Park	181	6785	6778	1488595
2026-01-17	scottish cup	Heart Of Midlothian	Falkirk	181	254	1389	1488587
2026-01-17	serie a italia	Udinese	Inter	135	494	505	1378073
2026-01-17	serie a italia	Napoli	Sassuolo	135	492	488	1378069
2026-01-17	serie a italia	Cagliari	Juventus	135	490	496	1378065
2026-01-17	serie b	Avellino	Carrarese	136	528	1581	1419783
2026-01-17	serie b	Empoli	Sudtirol	136	511	1578	1419787
2026-01-17	serie b	Monza	Frosinone	136	1579	512	1419781
2026-01-17	serie b	Padova	Mantova	136	870	1693	1419785
2026-01-17	serie b	Venezia	Catanzaro	136	517	1687	1419786
2026-01-17	serie b	Reggiana	Cesena	136	880	509	1419789
2026-01-17	serie b	Bari	Juve Stabia	136	508	863	1419782
2026-01-17	super league switzerland	FC Luzern	FC Lugano	207	644	606	1382410
2026-01-17	super league switzerland	FC Winterthur	FC ST. Gallen	207	2180	1011	1382412
2026-01-17	super league switzerland	BSC Young Boys	Lausanne	207	565	1014	1382413
2026-01-17	super lig	Başakşehir	Fatih Karagümrük	203	564	3589	1394587
2026-01-17	super lig	Galatasaray	Gazişehir Gaziantep	203	645	3573	1394589
