# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-12-01	liga profesional argentina	Barracas Central	Gimnasia L.P.	128	2432	434	1488224
2025-12-01	championship	Birmingham	Watford	40	54	38	1386756
2025-12-01	serie a italia	Bologna	Cremonese	135	500	520	1377985
2025-12-01	liga mx	Cruz Azul	Guadalajara Chivas	262	2295	2278	1486002
2025-12-01	liga portugal	Arouca	SC Braga	94	240	217	1396336
2025-12-01	liga portugal 2	Pacos Ferreira	Felgueiras 1932	95	234	4744	1398072
2025-12-01	liga portugal 2	Vizela	Feirense	95	810	213	1398076
2025-12-01	laliga	Rayo Vallecano	Valencia	140	728	532	1390956
2025-12-01	super lig	Fenerbahçe	Galatasaray	203	611	645	1394551
2025-12-01	super lig	Samsunspor	Alanyaspor	203	3603	996	1394557
