# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-04-13	laliga	Levante	Getafe	140	539	546	1391123
2026-04-13	laliga2	Valladolid	Eibar	141	720	545	1392149
2026-04-13	liga mx	Toluca	Atletico San Luis	262	2281	2314	1492588
2026-04-13	liga portugal	Tondela	GIL Vicente	94	218	762	1396497
2026-04-13	liga portugal 2	Lusitânia Lourosa	FC Porto B	95	6358	243	1398226
2026-04-13	liga pro ecuador	Aucas	Emelec	242	1156	1148	1519312
2026-04-13	liga profesional argentina	Racing Club	River Plate	128	436	435	1492025
2026-04-13	liga profesional argentina	Defensa Y Justicia	Talleres Cordoba	128	442	456	1492016
2026-04-13	liga profesional argentina	Sarmiento Junin	Gimnasia L.P.	128	474	434	1492026
2026-04-13	ligue 2	Rodez	Estac Troyes	62	1301	110	1389372
2026-04-13	mls	Columbus Crew	Orlando City SC	253	1613	1598	1490208
2026-04-13	premier league	Manchester United	Leeds	39	33	63	1379285
2026-04-13	primera a colombia	Bucaramanga	Chico	239	1131	1132	1506085
2026-04-13	primera a colombia	Internacional de Bogota	Alianza Valledupar	239	1134	1141	1506086
2026-04-13	primera división paraguay	Libertad Asuncion	Sportivo Trinidense	250	1179	1187	1505050
2026-04-13	serie a italia	Fiorentina	Lazio	135	502	487	1378178
2026-04-13	super lig	Eyüpspor	Samsunspor	203	3588	3603	1394688
2026-04-13	super lig	Rizespor	Gaziantep FK	203	1007	3573	1394693
2026-04-13	superligaen	Kisvarda FC	Debreceni VSC	271	2394	2392	1380344
