# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-04-18	2. bundesliga	1. FC Magdeburg	Fortuna Düsseldorf	79	179	158	1388881
2026-04-18	2. bundesliga	Arminia Bielefeld	1. FC Nürnberg	79	188	171	1388875
2026-04-18	2. bundesliga	Dynamo Dresden	VfL Bochum	79	183	176	1388883
2026-04-18	2. bundesliga	Hannover 96	SC Paderborn 07	79	166	185	1388879
2026-04-18	austrian bundesliga	Wolfsberger AC	FC BW Linz	218	1025	1394	1531271
2026-04-18	austrian bundesliga	WSG Wattens	SCR Altach	218	1398	618	1531270
2026-04-18	bundesliga	1899 Hoffenheim	Borussia Dortmund	78	167	165	1388574
2026-04-18	bundesliga	Bayer Leverkusen	FC Augsburg	78	168	170	1388569
2026-04-18	bundesliga	Union Berlin	VfL Wolfsburg	78	182	161	1388576
2026-04-18	bundesliga	Werder Bremen	Hamburger SV	78	162	175	1388577
2026-04-18	bundesliga	Eintracht Frankfurt	RB Leipzig	78	169	173	1388572
2026-04-18	championship	Derby	Oxford United	40	69	1338	1387059
2026-04-18	championship	Millwall	QPR	40	58	72	1387063
2026-04-18	championship	Portsmouth	Leicester	40	1355	46	1387065
2026-04-18	championship	Bristol City	Norwich	40	56	71	1387066
2026-04-18	championship	Hull City	Birmingham	40	64	54	1387060
2026-04-18	championship	Preston	West Brom	40	59	60	1387064
2026-04-18	championship	Sheffield Wednesday	Charlton	40	74	1335	1387055
2026-04-18	championship	Swansea	Southampton	40	76	41	1387056
2026-04-18	championship	Watford	Sheffield Utd	40	38	62	1387058
2026-04-18	championship	Wrexham	Stoke City	40	1837	75	1387062
2026-04-18	copa del rey	Atletico Madrid	Real Sociedad	143	530	548	1529694
2026-04-18	cymru premier league	Bala Town	Briton Ferry	110	352	2201	1509015
2026-04-18	cymru premier league	Barry Town	The New Saints	110	361	354	1508985
2026-04-18	cymru premier league	Caernarfon Town	Penybont	110	356	2191	1508986
2026-04-18	cymru premier league	Cardiff MET	Flint Town United	110	353	5614	1509016
2026-04-18	cymru premier league	GAP Connah S Quay FC	Colwyn Bay	110	357	5611	1508987
2026-04-18	cymru premier league	Haverfordwest County AFC	llanelli AFC	110	2194	355	1509017
2026-04-18	czech first league	Baník Ostrava	Bohemians 1905	345	3713	3714	1384886
2026-04-18	czech first league	Dukla Praha	Karviná	345	3715	3716	1384883
2026-04-18	czech first league	Slovan Liberec	Mlada Boleslav	345	782	640	1384885
2026-04-18	czech first league	Zlin	Teplice	345	603	3720	1384890
2026-04-18	czech first league	Sparta Praha	FK Jablonec	345	628	1122	1384889
2026-04-18	ekstraklasa	Radomiak Radom	Widzew Łódź	106	4248	6962	1380642
2026-04-18	ekstraklasa	Gornik Zabrze	Korona Kielce	106	340	346	1380638
2026-04-18	ekstraklasa	Pogon Szczecin	Lech Poznan	106	348	347	1380641
2026-04-18	hnl croatia	Dinamo Zagreb	HNK Rijeka	210	620	561	1384064
2026-04-18	hnl croatia	Istra 1961	Vukovar	210	1016	5730	1384066
2026-04-18	laliga2	Zaragoza	AD Ceuta FC	141	732	10139	1392156
2026-04-18	laliga2	Castellón	Burgos	141	5254	9580	1392159
2026-04-18	laliga2	Cultural Leonesa	Cordoba	141	725	713	1392151
2026-04-18	liga i romania	Csikszereda	Unirea Slobozia	283	6230	6916	1531522
2026-04-18	liga i romania	Dinamo Bucuresti	Universitatea Cluj	283	635	2599	1531632
2026-04-18	liga mx	Atletico San Luis	U.N.A.M. - Pumas	262	2314	2286	1492589
2026-04-18	liga mx	Mazatlán	Club Queretaro	262	14002	2290	1492590
2026-04-18	liga portugal	Nacional	Alverca	94	225	4724	1396504
2026-04-18	liga portugal	Casa Pia	Santa Clara	94	4716	227	1396500
2026-04-18	liga portugal	GIL Vicente	Guimaraes	94	762	224	1396502
2026-04-18	liga portugal 2	Pacos Ferreira	Chaves	95	234	223	1398234
2026-04-18	liga portugal 2	União de Leiria	Penafiel	95	4662	235	1398232
2026-04-18	liga portugal 2	Torreense	Maritimo	95	4799	214	1398237
2026-04-18	liga pro ecuador	Leones del Norte	Aucas	242	19034	1156	1519322
2026-04-18	liga pro ecuador	Emelec	Guayaquil City FC	242	1148	1159	1519320
2026-04-18	liga pro ecuador	Mushuc Runa SC	Tecnico Universitario	242	1162	1151	1519325
2026-04-18	liga pro ecuador	Universidad Catolica	Libertad	242	1157	18762	1519327
2026-04-18	liga profesional argentina	Union Santa Fe	Newells Old Boys	128	441	457	1492042
2026-04-18	liga profesional argentina	Gimnasia L.P.	Estudiantes de Rio Cuarto	128	434	2424	1492033
2026-04-18	liga profesional argentina	Instituto Cordoba	Estudiantes L.P.	128	478	450	1492036
2026-04-18	ligue 1	Lorient	Marseille	61	97	81	1387962
2026-04-18	ligue 1	Angers	Le Havre	61	77	111	1387959
2026-04-18	ligue 1	Lille	Nice	61	79	84	1387961
2026-04-18	ligue 2	Estac Troyes	Boulogne	62	110	1299	1389382
2026-04-18	ligue 2	Reims	RED Star FC 93	62	93	104	1389379
2026-04-18	ligue 2	Bastia	Saint Etienne	62	1305	1063	1389381
2026-04-18	mls	Vancouver Whitecaps	Sporting Kansas City	253	1603	1611	1490210
2026-04-18	mls	Toronto FC	Austin	253	1601	16489	1490212
2026-04-18	mls	CF Montreal	New York Red Bulls	253	1614	1602	1490211
2026-04-18	mls	Colorado Rapids	Inter Miami	253	1610	9568	1490213
2026-04-18	premier league	Brentford	Fulham	39	55	36	1379290
2026-04-18	premier league	Leeds	Wolves	39	63	39	1379294
2026-04-18	premier league	Newcastle	Bournemouth	39	34	35	1379296
2026-04-18	premier league	Tottenham	Brighton	39	47	51	1379298
2026-04-18	premier league	Chelsea	Manchester United	39	49	33	1379291
2026-04-18	primera división paraguay	Club Guarani	Sportivo Luqueno	250	1174	1183	1505056
2026-04-18	pro league	Antwerp	OH Leuven	144	740	260	1536944
2026-04-18	pro league	Charleroi	Standard Liege	144	736	733	1536943
2026-04-18	pro league	KVC Westerlo	Genk	144	261	742	1536942
2026-04-18	pro league	KV Mechelen	Anderlecht	144	266	554	1536985
2026-04-18	russian premier league	FC Orenburg	Lokomotiv	235	1080	597	1400230
2026-04-18	russian premier league	Krylia Sovetov	CSKA Moscow	235	1079	555	1400226
2026-04-18	russian premier league	Rubin	Akron	235	1083	6786	1400228
