# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-11-22	2. bundesliga	Fortuna Düsseldorf	1. FC Magdeburg	79	158	179	1388724
2025-11-22	2. bundesliga	Preußen Münster	FC Schalke 04	79	1313	174	1388730
2025-11-22	2. bundesliga	SC Paderborn 07	Hannover 96	79	185	166	1388729
2025-11-22	2. bundesliga	SV Darmstadt 98	SpVgg Greuther Fürth	79	181	178	1388723
2025-11-22	allsvenskan	Orgryte IS	IFK Norrkoping	113	2166	378	1485784
2025-11-22	austrian bundesliga	FC BW Linz	Austria Vienna	218	1394	601	1390107
2025-11-22	austrian bundesliga	SCR Altach	Wolfsberger AC	218	618	1025	1390105
2025-11-22	austrian bundesliga	TSV Hartberg	Ried	218	1072	1028	1390106
2025-11-22	bundesliga	1. FC Heidenheim	Borussia Mönchengladbach	78	180	163	1388402
2025-11-22	bundesliga	Bayern München	SC Freiburg	78	157	160	1388399
2025-11-22	bundesliga	Borussia Dortmund	VfB Stuttgart	78	165	172	1388400
2025-11-22	bundesliga	FC Augsburg	Hamburger SV	78	170	175	1388398
2025-11-22	bundesliga	VfL Wolfsburg	Bayer Leverkusen	78	161	168	1388406
2025-11-22	bundesliga	1. FC Köln	Eintracht Frankfurt	78	192	169	1388401
2025-11-22	championship	Bristol City	Swansea	40	56	76	1386740
2025-11-22	championship	Charlton	Southampton	40	1335	41	1386732
2025-11-22	championship	Coventry	West Brom	40	1346	60	1386737
2025-11-22	championship	Birmingham	Norwich	40	54	71	1386739
2025-11-22	championship	Derby	Watford	40	69	38	1386735
2025-11-22	championship	Ipswich	Wrexham	40	57	1837	1386731
2025-11-22	championship	Leicester	Stoke City	40	46	75	1386736
2025-11-22	championship	Oxford United	Middlesbrough	40	1338	70	1386738
2025-11-22	championship	Portsmouth	Millwall	40	1355	58	1386741
2025-11-22	championship	QPR	Hull City	40	72	64	1386734
2025-11-22	club friendly games	BK Hacken	KuPS	667	367	1165	1486324
2025-11-22	club friendly games	Stockholm Internazionale	United Nordic	667	12585	16601	1488376
2025-11-22	czech first league	Dukla Praha	Sigma Olomouc	345	3715	2250	1384771
2025-11-22	czech first league	Mlada Boleslav	Sparta Praha	345	640	628	1384775
2025-11-22	czech first league	Pardubice	Slovan Liberec	345	3724	782	1384772
2025-11-22	czech first league	Teplice	Baník Ostrava	345	3720	3713	1384778
2025-11-22	czech first league	Slavia Praha	Bohemians 1905	345	560	3714	1384776
2025-11-22	ekstraklasa	Cracovia Krakow	Motor Lublin	106	350	14562	1380519
2025-11-22	ekstraklasa	Raków Częstochowa	Piast Gliwice	106	3491	349	1380525
