# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-12-02	liga profesional argentina	Racing Club	Tigre	128	436	452	1488406
2025-12-02	belgian cup	Beerschot VA	RAAL La Louvière	147	263	5902	1485042
2025-12-02	belgian cup	Dender	Standard Liege	147	6215	733	1485045
2025-12-02	serie a brazil	Vasco DA Gama	Mirassol	71	133	7848	1478046
2025-12-02	primera a colombia	Independiente Medellin	America de Cali	239	1128	1138	1487909
2025-12-02	championship	Blackburn	Ipswich	40	67	57	1386620
2025-12-02	premier league	Bournemouth	Everton	39	35	45	1379100
2025-12-02	premier league	Fulham	Manchester City	39	36	50	1379103
2025-12-02	premier league	Newcastle	Tottenham	39	34	47	1379107
2025-12-02	dfb pokal	Hertha BSC	1. FC Kaiserslautern	81	159	745	1485261
2025-12-02	dfb pokal	Borussia Mönchengladbach	FC St. Pauli	81	163	186	1485256
2025-12-02	dfb pokal	Borussia Dortmund	Bayer Leverkusen	81	165	168	1485258
2025-12-02	dfb pokal	RB Leipzig	1. FC Magdeburg	81	173	179	1485262
2025-12-02	eredivisie	Ajax	Groningen	88	194	202	1380984
2025-12-02	copa del rey	Numancia	Mallorca	143	717	798	1486142
2025-12-02	copa del rey	Ebro	Osasuna	143	5261	727	1486134
2025-12-02	copa del rey	Portugalete	Alaves	143	9408	542	1486146
2025-12-02	copa del rey	Racing Ferrol	Huesca	143	9409	726	1486148
2025-12-02	copa del rey	CD Guadalajara	AD Ceuta FC	143	26723	10139	1486137
2025-12-02	copa del rey	Navalcarnero	Getafe	143	5271	546	1486141
2025-12-02	laliga	Barcelona	Atletico Madrid	140	529	530	1391000
2025-12-02	schweizer cup	Stade Lausanne-Ouchy	FC Winterthur	209	4269	2180	1476030
2025-12-02	schweizer cup	Stade Nyonnais	Neuchatel Xamax FC	209	6646	1015	1476028
2025-12-02	schweizer cup	Cham	Grasshoppers	209	6621	1013	1476029
