# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-04-11	2. bundesliga	1. FC Nürnberg	Dynamo Dresden	79	171	183	1388872
2026-04-11	2. bundesliga	Hertha BSC	1. FC Kaiserslautern	79	159	745	1388870
2026-04-11	2. bundesliga	Preußen Münster	SpVgg Greuther Fürth	79	1313	178	1388874
2026-04-11	2. bundesliga	SV Darmstadt 98	Hannover 96	79	181	166	1388867
2026-04-11	bundesliga	1. FC Heidenheim	Union Berlin	78	180	182	1388563
2026-04-11	bundesliga	Borussia Dortmund	Bayer Leverkusen	78	165	168	1388561
2026-04-11	bundesliga	RB Leipzig	Borussia Mönchengladbach	78	173	163	1388565
2026-04-11	bundesliga	VfL Wolfsburg	Eintracht Frankfurt	78	161	169	1388568
2026-04-11	bundesliga	FC St. Pauli	Bayern München	78	186	157	1388566
2026-04-11	championship	Coventry	Sheffield Wednesday	40	1346	74	1387048
2026-04-11	championship	Norwich	Ipswich	40	71	57	1387043
2026-04-11	championship	QPR	Bristol City	40	72	56	1387049
2026-04-11	championship	Charlton	Preston	40	1335	59	1387054
2026-04-11	championship	Leicester	Swansea	40	46	76	1387045
2026-04-11	championship	Middlesbrough	Portsmouth	40	70	1355	1387050
2026-04-11	championship	Oxford United	Watford	40	1338	38	1387047
2026-04-11	championship	Sheffield Utd	Hull City	40	62	64	1387046
2026-04-11	championship	Southampton	Derby	40	41	69	1387053
2026-04-11	championship	Stoke City	Blackburn	40	75	67	1387052
2026-04-11	czech first league	Bohemians 1905	Zlin	345	3714	603	1384875
2026-04-11	czech first league	FK Jablonec	Baník Ostrava	345	1122	3713	1384877
2026-04-11	czech first league	Slovácko	Hradec Králové	345	3719	3723	1384881
2026-04-11	eredivisie	Utrecht	Telstar	88	207	427	1381135
2026-04-11	eredivisie	Sparta Rotterdam	PSV Eindhoven	88	426	197	1381133
2026-04-11	eredivisie	Groningen	GO Ahead Eagles	88	202	410	1381129
2026-04-11	eredivisie	Heracles	Ajax	88	206	194	1381130
2026-04-11	laliga	Real Sociedad	Alaves	140	548	542	1391127
2026-04-11	laliga	Elche	Valencia	140	797	532	1391122
2026-04-11	laliga	Barcelona	Espanyol	140	529	540	1391120
2026-04-11	laliga	Sevilla	Atletico Madrid	140	536	530	1391128
2026-04-11	laliga2	Burgos	Sporting Gijon	141	9580	731	1392142
2026-04-11	laliga2	Leganes	Albacete	141	537	722	1392146
2026-04-11	laliga2	Malaga	Las Palmas	141	535	534	1392140
2026-04-11	laliga2	Cordoba	Zaragoza	141	713	732	1392144
2026-04-11	liga mx	Puebla	Leon	262	2291	2289	1492580
2026-04-11	liga mx	FC Juarez	Club Tijuana	262	2298	2280	1492581
2026-04-11	liga portugal	AVS	Guimaraes	94	21595	224	1396489
2026-04-11	liga portugal	Santa Clara	Rio Ave	94	227	226	1396496
2026-04-11	liga portugal	Estrela	Sporting CP	94	15130	228	1396494
2026-04-11	liga portugal 2	Penafiel	Academico Viseu	95	235	238	1398228
2026-04-11	liga portugal 2	Farense	Sporting CP B	95	231	761	1398229
2026-04-11	liga portugal 2	Benfica B	União de Leiria	95	229	4662	1398221
2026-04-11	liga portugal 2	Chaves	Torreense	95	223	4799	1398222
2026-04-11	liga pro ecuador	Barcelona SC	Leones del Norte	242	1152	19034	1519313
2026-04-11	liga pro ecuador	Delfin SC	LDU de Quito	242	1149	1158	1519314
2026-04-11	liga pro ecuador	Mushuc Runa SC	Manta FC	242	1162	1980	1519317
2026-04-11	liga profesional argentina	Belgrano Cordoba	Aldosivi	128	440	463	1492014
2026-04-11	liga profesional argentina	Deportivo Riestra	Instituto Cordoba	128	476	478	1492017
2026-04-11	liga profesional argentina	Independ. Rivadavia	Argentinos JRS	128	473	458	1492021
