# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-04-07	championship	Wrexham	Southampton	40	1837	41	1387037
2026-04-07	liga portugal 2	Vizela	Benfica B	95	810	229	1398220
2026-04-07	liga pro ecuador	Libertad	Mushuc Runa SC	242	18762	1162	1519308
2026-04-07	liga profesional argentina	Argentinos JRS	Banfield	128	458	449	1491999
2026-04-07	liga profesional argentina	Instituto Cordoba	Defensa Y Justicia	128	478	442	1492005
2026-04-07	primera a colombia	Atletico Nacional	Jaguares	239	1137	1133	1505946
2026-04-07	primera a colombia	Águilas Doradas	Bucaramanga	239	1144	1131	1505990
2026-04-07	primera división paraguay	Sportivo Trinidense	Rubio NU	250	1187	1185	1505048
2026-04-07	uefa champions league	Real Madrid	Bayern München	2	541	157	1534909
2026-04-07	uefa champions league	Sporting CP	Arsenal	2	228	42	1534570
