# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-03-08	2. bundesliga	Hannover 96	SpVgg Greuther Fürth	79	166	178	1388833
2026-03-08	2. bundesliga	Karlsruher SC	Dynamo Dresden	79	785	183	1388834
2026-03-08	2. bundesliga	Preußen Münster	Hertha BSC	79	1313	159	1388837
2026-03-08	bundesliga	FC St. Pauli	Eintracht Frankfurt	78	186	169	1388530
2026-03-08	bundesliga	Union Berlin	Werder Bremen	78	182	162	1388531
2026-03-08	championship	QPR	Middlesbrough	40	72	70	1386978
2026-03-08	czech first league	Baník Ostrava	Zlin	345	3713	603	1384847
2026-03-08	czech first league	Hradec Králové	Plzen	345	3723	567	1384844
2026-03-08	czech first league	Karviná	Pardubice	345	3716	3724	1384846
2026-03-08	czech first league	Slavia Praha	Sparta Praha	345	560	628	1384848
2026-03-08	eredivisie	Sparta Rotterdam	PEC Zwolle	88	426	193	1381100
2026-03-08	eredivisie	Fortuna Sittard	Telstar	88	205	427	1381099
2026-03-08	eredivisie	GO Ahead Eagles	Twente	88	410	415	1381093
2026-03-08	eredivisie	NAC Breda	Feyenoord	88	203	209	1381096
2026-03-08	eredivisie	NEC Nijmegen	FC Volendam	88	413	416	1381097
2026-03-08	fa cup	Fulham	Southampton	45	36	41	1523410
2026-03-08	fa cup	Port Vale	Sunderland	45	1351	746	1529058
2026-03-08	fa cup	Leeds	Norwich	45	63	71	1523411
2026-03-08	laliga	Villarreal	Elche	140	533	797	1391088
2026-03-08	laliga	Getafe	Real Betis	140	546	543	1391083
2026-03-08	laliga	Sevilla	Rayo Vallecano	140	536	728	1391086
2026-03-08	laliga	Valencia	Alaves	140	532	542	1391087
2026-03-08	laliga2	Las Palmas	AD Ceuta FC	141	534	10139	1392076
2026-03-08	laliga2	FC Andorra	Sporting Gijon	141	8157	731	1396977
2026-03-08	laliga2	Leganes	Eibar	141	537	545	1392078
2026-03-08	laliga2	Racing Santander	Cordoba	141	4665	713	1392075
2026-03-08	laliga2	Deportivo La Coruna	Granada CF	141	544	715	1392074
2026-03-08	liga mx	Club Queretaro	Club America	262	2290	2287	1492550
2026-03-08	liga mx	Cruz Azul	Atletico San Luis	262	2295	2314	1492546
2026-03-08	liga mx	Atlas	Guadalajara Chivas	262	2283	2278	1492548
2026-03-08	liga mx	Pachuca	Puebla	262	2292	2291	1492547
2026-03-08	liga mx	Tigres UANL	Monterrey	262	2279	2282	1492549
2026-03-08	liga portugal	Estrela	GIL Vicente	94	15130	762	1396457
2026-03-08	liga portugal	Benfica	FC Porto	94	211	212	1396454
2026-03-08	liga portugal	Santa Clara	Guimaraes	94	227	224	1396460
2026-03-08	liga portugal 2	Felgueiras 1932	Vizela	95	4744	810	1398187
2026-03-08	liga portugal 2	Leixoes	União de Leiria	95	244	4662	1398188
2026-03-08	liga portugal 2	Maritimo	FC Porto B	95	214	243	1398190
2026-03-08	liga portugal 2	Lusitânia Lourosa	Sporting CP B	95	6358	761	1398189
2026-03-08	liga pro ecuador	Libertad	LDU de Quito	242	18762	1158	1519276
2026-03-08	liga pro ecuador	Aucas	Deportivo Cuenca	242	1156	1154	1519272
2026-03-08	liga pro ecuador	Macara	Tecnico Universitario	242	1155	1151	1519277
2026-03-08	liga pro ecuador	Universidad Catolica	Leones del Norte	242	1157	19034	1519279
2026-03-08	ligue 1	Lens	Metz	61	116	112	1387916
2026-03-08	ligue 1	Lille	Lorient	61	79	97	1387917
2026-03-08	ligue 1	Nice	Rennes	61	84	94	1387920
2026-03-08	ligue 1	Stade Brestois 29	Le Havre	61	106	111	1387915
2026-03-08	ligue 1	Lyon	Paris FC	61	80	114	1387918
2026-03-08	mls	Atlanta United FC	Real Salt Lake	253	1608	1606	1490140
2026-03-08	mls	Charlotte	Austin	253	18310	16489	1490141
2026-03-08	mls	Columbus Crew	Chicago Fire	253	1613	1607	1490138
2026-03-08	mls	Philadelphia Union	San Jose Earthquakes	253	1599	1596	1490139
2026-03-08	mls	Nashville SC	Minnesota United FC	253	9569	1612	1490143
2026-03-08	mls	Sporting Kansas City	San Diego	253	1611	25484	1490144
2026-03-08	mls	St. Louis City	Seattle Sounders	253	20787	1595	1490142
2026-03-08	mls	Colorado Rapids	Los Angeles Galaxy	253	1610	1605	1490145
2026-03-08	mls	Los Angeles FC	FC Dallas	253	1616	1597	1490146
2026-03-08	mls	Portland Timbers	Vancouver Whitecaps	253	1617	1603	1490147
2026-03-08	mls	New York Red Bulls	CF Montreal	253	1602	1614	1490148
2026-03-08	primera división paraguay	Libertad Asuncion	Sportivo Luqueno	250	1179	1183	1505008
2026-03-08	primera división paraguay	Olimpia	Club Sp. San Lorenzo	250	1182	2125	1505009
2026-03-08	pro league	Club Brugge KV	Anderlecht	144	569	554	1382646
2026-03-08	pro league	Gent	KV Mechelen	144	631	266	1382649
2026-03-08	pro league	Zulte Waregem	Standard Liege	144	600	733	1382643
2026-03-08	pro league	St. Truiden	Cercle Brugge	144	735	741	1382645
2026-03-08	scottish cup	Rangers	Celtic	181	257	247	1521024
2026-03-08	scottish cup	ST Mirren	Partick	181	251	901	1521025
2026-03-08	serie a italia	Lecce	Cremonese	135	867	520	1378141
2026-03-08	serie a italia	Bologna	Hellas Verona	135	500	504	1378135
2026-03-08	serie a italia	Fiorentina	Parma	135	502	523	1378137
2026-03-08	serie a italia	Genoa	AS Roma	135	495	497	1378138
2026-03-08	serie a italia	AC Milan	Inter	135	489	505	1378142
