# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-03-06	2. bundesliga	FC Schalke 04	Arminia Bielefeld	79	174	188	1388838
2026-03-06	2. bundesliga	SV Elversberg	1. FC Magdeburg	79	1660	179	1388832
2026-03-06	bundesliga	Bayern München	Borussia Mönchengladbach	78	157	163	1388524
2026-03-06	championship	Preston	Oxford United	40	59	1338	1386981
2026-03-06	club friendly games	Brondby	Silkeborg	667	407	2073	1533273
2026-03-06	club friendly games	Stabaek	Sogndal	667	323	758	1505920
2026-03-06	club friendly games	Arendal	Vindbjart	667	2155	7047	1505919
2026-03-06	conmebol libertadores	Juventud	Independiente Medellin	13	2353	1128	1528290
2026-03-06	ekstraklasa	Lechia Gdansk	Jagiellonia	106	343	336	1380592
2026-03-06	eredivisie	Heracles	Utrecht	88	206	207	1381095
2026-03-06	fa cup	Wolves	Liverpool	45	39	40	1523415
2026-03-06	hnl croatia	Istra 1961	NK Osijek	210	1016	616	1384041
2026-03-06	laliga	Celta Vigo	Real Madrid	140	538	541	1391081
2026-03-06	laliga2	Cadiz	Zaragoza	141	724	732	1392082
2026-03-06	liga i romania	Csikszereda	Farul Constanta	283	6230	2596	1385992
2026-03-06	liga portugal	Famalicao	Arouca	94	242	240	1396458
2026-03-06	liga portugal 2	Chaves	Academico Viseu	95	223	238	1398186
2026-03-06	ligue 1	Paris Saint Germain	Monaco	61	85	91	1387921
2026-03-06	ligue 2	Boulogne	Amiens	62	1299	87	1389339
2026-03-06	ligue 2	Laval	Guingamp	62	433	90	1389338
2026-03-06	ligue 2	Nancy	Montpellier	62	102	82	1396838
2026-03-06	ligue 2	PAU	Bastia	62	1297	1305	1396839
2026-03-06	ligue 2	Rodez	Grenoble	62	1301	101	1389340
2026-03-06	primera a colombia	Llaneros	Internacional de Bogota	239	1464	1134	1506025
2026-03-06	primera a colombia	Junior	Alianza Valledupar	239	1135	1141	1506024
2026-03-06	primera división chile	D. La Serena	Union La Calera	265	2341	2326	1505391
2026-03-06	primera división peru	Atletico Grau	FC Cajamarca	281	2564	22543	1512530
2026-03-06	pro league	RAAL La Louvière	Antwerp	144	5902	740	1382642
2026-03-06	saudi arabia	Al Khaleej Saihat	Al-Hazm	307	2928	2945	1436129
2026-03-06	saudi arabia	Al Taawon	Al-Fateh	307	2936	2931	1436134
2026-03-06	saudi arabia	Al-Ahli Jeddah	Al-Ittihad FC	307	2929	2938	1436136
2026-03-06	saudi arabia	Al-Hilal Saudi FC	Al Najma	307	2932	2992	1436135
2026-03-06	scottish cup	Falkirk	Dundee Utd	181	1389	1386	1524424
2026-03-06	serie a italia	Napoli	Torino	135	492	503	1378143
2026-03-06	superligaen	Kisvarda FC	Puskas Academy	271	2394	2391	1380319
2026-03-06	ukrainian premier league	Oleksandria	Shakhtar Donetsk	333	3619	550	1391565
