# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-04-12	2. bundesliga	SC Paderborn 07	1. FC Magdeburg	79	185	179	1388873
2026-04-12	2. bundesliga	SV Elversberg	FC Schalke 04	79	1660	174	1388869
2026-04-12	2. bundesliga	VfL Bochum	Eintracht Braunschweig	79	176	744	1388866
2026-04-12	bundesliga	1. FC Köln	Werder Bremen	78	192	162	1388562
2026-04-12	bundesliga	VfB Stuttgart	Hamburger SV	78	172	175	1388567
2026-04-12	bundesliga	FSV Mainz 05	SC Freiburg	78	164	160	1388564
2026-04-12	championship	Birmingham	Wrexham	40	54	1837	1387044
2026-04-12	czech first league	Karviná	Slovan Liberec	345	3716	782	1384878
2026-04-12	czech first league	Mlada Boleslav	Dukla Praha	345	640	3715	1384879
2026-04-12	czech first league	Pardubice	Sigma Olomouc	345	3724	2250	1384876
2026-04-12	czech first league	Teplice	Sparta Praha	345	3720	628	1384882
2026-04-12	czech first league	Slavia Praha	Plzen	345	560	567	1384880
2026-04-12	eredivisie	Fortuna Sittard	NAC Breda	88	205	203	1381132
2026-04-12	eredivisie	NEC Nijmegen	Feyenoord	88	413	209	1381131
2026-04-12	eredivisie	PEC Zwolle	Excelsior	88	193	196	1381136
2026-04-12	eredivisie	AZ Alkmaar	Heerenveen	88	201	210	1381128
2026-04-12	laliga	Osasuna	Real Betis	140	727	543	1391125
2026-04-12	laliga	Mallorca	Rayo Vallecano	140	798	728	1391124
2026-04-12	laliga	Celta Vigo	Oviedo	140	538	718	1391121
2026-04-12	laliga	Athletic Club	Villarreal	140	531	533	1391119
2026-04-12	laliga2	Granada CF	Cultural Leonesa	141	715	725	1392147
2026-04-12	laliga2	Huesca	Deportivo La Coruna	141	726	544	1392141
2026-04-12	laliga2	Cadiz	FC Andorra	141	724	8157	1396983
2026-04-12	laliga2	Mirandes	Castellón	141	799	5254	1392143
2026-04-12	laliga2	Racing Santander	Almeria	141	4665	723	1392145
2026-04-12	liga mx	Club Queretaro	Necaxa	262	2290	2288	1492582
2026-04-12	liga mx	Tigres UANL	Guadalajara Chivas	262	2279	2278	1492583
2026-04-12	liga mx	Atlas	Monterrey	262	2283	2282	1492584
2026-04-12	liga mx	Pachuca	Santos Laguna	262	2292	2285	1492585
2026-04-12	liga mx	Club America	Cruz Azul	262	2287	2295	1492586
2026-04-12	liga mx	U.N.A.M. - Pumas	Mazatlán	262	2286	14002	1492587
2026-04-12	liga portugal	Alverca	Casa Pia	94	4724	4716	1396490
2026-04-12	liga portugal	Benfica	Nacional	94	211	225	1396491
2026-04-12	liga portugal	SC Braga	Arouca	94	217	240	1396492
2026-04-12	liga portugal	Estoril	FC Porto	94	230	212	1396493
2026-04-12	liga portugal 2	Feirense	Vizela	95	213	810	1398223
2026-04-12	liga portugal 2	Maritimo	Portimonense	95	214	216	1398227
2026-04-12	liga portugal 2	Leixoes	Oliveirense	95	244	233	1398225
2026-04-12	liga pro ecuador	Orense SC	Libertad	242	1992	18762	1519318
2026-04-12	liga pro ecuador	Tecnico Universitario	Universidad Catolica	242	1151	1157	1519319
2026-04-12	liga pro ecuador	Deportivo Cuenca	Independiente del Valle	242	1154	1153	1519315
2026-04-12	liga pro ecuador	Guayaquil City FC	Macara	242	1159	1155	1519316
2026-04-12	liga profesional argentina	Boca Juniors	Independiente	128	451	453	1492015
2026-04-12	liga profesional argentina	Estudiantes de Rio Cuarto	Barracas Central	128	2424	2432	1492019
2026-04-12	liga profesional argentina	Newells Old Boys	San Lorenzo	128	457	460	1492023
2026-04-12	liga profesional argentina	Platense	Gimnasia M.	128	1064	1066	1492024
2026-04-12	liga profesional argentina	Atletico Tucuman	Tigre	128	455	452	1492013
2026-04-12	liga profesional argentina	Huracan	Rosario Central	128	445	437	1492020
2026-04-12	ligue 1	Nice	Le Havre	61	84	111	1387955
2026-04-12	ligue 1	Toulouse	Lille	61	96	79	1387958
2026-04-12	ligue 1	Lyon	Lorient	61	80	97	1387953
2026-04-12	mls	Charlotte	Nashville SC	253	18310	9569	1490201
2026-04-12	mls	Inter Miami	New York Red Bulls	253	9568	1602	1490199
2026-04-12	mls	New England Revolution	DC United	253	1609	1615	1490202
2026-04-12	mls	Vancouver Whitecaps	New York City FC	253	1603	1604	1490200
2026-04-12	mls	Chicago Fire	Atlanta United FC	253	1607	1608	1490203
2026-04-12	mls	FC Dallas	St. Louis City	253	1597	20787	1490204
2026-04-12	mls	Sporting Kansas City	San Jose Earthquakes	253	1611	1596	1490205
2026-04-12	mls	Colorado Rapids	Houston Dynamo	253	1610	1600	1490206
2026-04-12	mls	San Diego	Minnesota United FC	253	25484	1612	1490207
2026-04-12	premier league	Crystal Palace	Newcastle	39	52	34	1379283
2026-04-12	premier league	Nottingham Forest	Aston Villa	39	65	66	1379286
2026-04-12	premier league	Sunderland	Tottenham	39	746	47	1379287
2026-04-12	premier league	Chelsea	Manchester City	39	49	50	1379282
2026-04-12	premiership	Falkirk	Rangers	179	1389	257	1382861
2026-04-12	primera a colombia	Independiente Medellin	Atletico Nacional	239	1128	1137	1506082
2026-04-12	primera a colombia	Millonarios	Santa Fe	239	1125	1139	1506081
2026-04-12	primera a colombia	Deportivo Cali	Llaneros	239	1127	1464	1506015
2026-04-12	primera división paraguay	Nacional Asuncion	Cerro Porteno	250	1175	1176	1505051
2026-04-12	primera división paraguay	Rubio NU	Olimpia	250	1185	1182	1505052
2026-04-12	pro league	KV Mechelen	Union St. Gilloise	144	266	1393	1536981
2026-04-12	pro league	Genk	OH Leuven	144	742	260	1536941
2026-04-12	pro league	Anderlecht	Gent	144	554	631	1536983
2026-04-12	pro league	Dender	Zulte Waregem	144	6215	600	1536969
2026-04-12	serie a brazil	Santos	Atletico-MG	71	128	1062	1492218
2026-04-12	serie a brazil	Internacional	Gremio	71	119	130	1492215
2026-04-12	serie a brazil	Atletico Paranaense	Chapecoense-sc	71	134	132	1492210
2026-04-12	serie a brazil	Botafogo	Coritiba	71	120	147	1492211
2026-04-12	serie a brazil	Fluminense	Flamengo	71	124	127	1492214
2026-04-12	serie a brazil	Corinthians	Palmeiras	71	131	121	1492212
2026-04-12	serie a brazil	Cruzeiro	RB Bragantino	71	135	794	1492213
2026-04-12	serie a italia	Genoa	Sassuolo	135	495	488	1378179
2026-04-12	serie a italia	Parma	Napoli	135	523	492	1378181
2026-04-12	serie a italia	Bologna	Lecce	135	500	867	1378175
2026-04-12	serie a italia	Como	Inter	135	895	505	1378177
2026-04-12	serie b	Padova	Empoli	136	870	511	1419921
2026-04-12	serie b	Spezia	Mantova	136	515	1693	1419928
2026-04-12	serie b	Reggiana	Carrarese	136	880	1581	1419929
2026-04-12	super league switzerland	BSC Young Boys	Servette FC	207	565	2184	1494594
2026-04-12	super league switzerland	FC Luzern	FC ST. Gallen	207	644	1011	1494590
2026-04-12	super league switzerland	FC Sion	Lausanne	207	630	1014	1494591
2026-04-12	super lig	Konyaspor	Fatih Karagümrük	203	607	3589	1394692
2026-04-12	super lig	Göztepe	Kasımpaşa	203	994	1004	1394690
2026-04-12	super lig	Galatasaray	Kocaelispor	203	645	7411	1394689
