# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-01-13	belgian cup	Antwerp	RAAL La Louvière	147	740	5902	1489239
2026-01-13	belgian cup	Charleroi	Club Brugge KV	147	736	569	1489240
2026-01-13	bundesliga	VfB Stuttgart	Eintracht Frankfurt	78	172	169	1388459
2026-01-13	bundesliga	Borussia Dortmund	Werder Bremen	78	165	162	1388453
2026-01-13	bundesliga	FSV Mainz 05	1. FC Heidenheim	78	164	180	1388457
2026-01-13	bundesliga	Hamburger SV	Bayer Leverkusen	78	175	168	1388455
2026-01-13	copa del rey	Cultural Leonesa	Athletic Club	143	725	531	1503643
2026-01-13	copa del rey	Deportivo La Coruna	Atletico Madrid	143	544	530	1503644
2026-01-13	copa del rey	Real Sociedad	Osasuna	143	548	727	1503646
2026-01-13	coupe de france	Bayeux	Marseille	66	15116	81	1495620
2026-01-13	cymru premier league	Barry Town	llanelli AFC	110	361	355	1401139
2026-01-13	cymru premier league	Caernarfon Town	GAP Connah S Quay FC	110	356	357	1401144
2026-01-13	cymru premier league	Flint Town United	Bala Town	110	5614	352	1401140
2026-01-13	cymru premier league	Haverfordwest County AFC	Briton Ferry	110	2194	2201	1401142
2026-01-13	cymru premier league	Penybont	Cardiff MET	110	2191	353	1401143
2026-01-13	cymru premier league	The New Saints	Colwyn Bay	110	354	5611	1401141
2026-01-13	league cup	Newcastle	Manchester City	48	34	50	1494072
2026-01-13	liga mx	Puebla	Mazatlán	262	2291	14002	1491802
2026-01-13	saudi arabia	Al Okhdood	Al Kholood	307	2977	10509	1436039
2026-01-13	saudi arabia	Al-Fateh	Al Riyadh	307	2931	10511	1436042
2026-01-13	saudi arabia	Damac	Al-Ittihad FC	307	2956	2938	1436043
