# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-02-04	belgian cup	Charleroi	Union St. Gilloise	147	736	1393	1508097
2026-02-04	copa del rey	Alaves	Real Sociedad	143	542	548	1509771
2026-02-04	copa del rey	Valencia	Athletic Club	143	532	531	1509772
2026-02-04	coupe de france	Lorient	Paris FC	66	97	114	1506878
2026-02-04	coupe de france	Lyon	Laval	66	80	433	1506879
2026-02-04	coupe de france	Nice	Montpellier	66	84	82	1506881
2026-02-04	coupe de france	Toulouse	Amiens	66	96	87	1506884
2026-02-04	coupe de france	Estac Troyes	Lens	66	110	116	1506885
2026-02-04	dfb pokal	Holstein Kiel	VfB Stuttgart	81	191	172	1489465
2026-02-04	league cup	Manchester City	Newcastle	48	50	34	1494073
2026-02-04	liga profesional argentina	Independ. Rivadavia	Sarmiento Junin	128	473	474	1491856
2026-02-04	liga profesional argentina	Instituto Cordoba	Lanus	128	478	446	1491857
2026-02-04	premiership	Dundee	Motherwell	179	253	256	1382811
2026-02-04	premiership	Hibernian	Dundee Utd	179	249	1386	1382812
2026-02-04	premiership	Livingston	Falkirk	179	255	1389	1382813
2026-02-04	premiership	Rangers	Kilmarnock	179	257	250	1382814
2026-02-04	premiership	Aberdeen	Celtic	179	252	247	1382810
2026-02-04	schweizer cup	Stade Lausanne-Ouchy	FC Luzern	209	4269	644	1489251
2026-02-04	schweizer cup	FC ST. Gallen	FC Basel 1893	209	1011	551	1489252
2026-02-04	serie a brazil	Flamengo	Internacional	71	127	119	1492124
2026-02-04	serie a brazil	RB Bragantino	Atletico-MG	71	794	1062	1492122
2026-02-04	taça de portugal	Fafe	Torreense	96	809	4799	1508722
