# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-03-05	coupe de france	Lyon	Lens	66	80	116	1519245
2026-03-05	cup	Karviná	Plzen	347	3716	567	1489363
2026-03-05	liga mx	Monterrey	Club Queretaro	262	2282	2290	1492539
2026-03-05	liga mx	Puebla	Tigres UANL	262	2291	2279	1492540
2026-03-05	liga mx	Atlas	Club Tijuana	262	2283	2280	1492541
2026-03-05	liga mx	Club America	FC Juarez	262	2287	2298	1492542
2026-03-05	liga profesional argentina	Lanus	Boca Juniors	128	446	451	1491915
2026-03-05	liga profesional argentina	Gimnasia M.	Defensa Y Justicia	128	1066	442	1491944
2026-03-05	premier league	Tottenham	Crystal Palace	39	47	52	1379257
2026-03-05	primera a colombia	Fortaleza FC	Jaguares	239	1147	1133	1506022
2026-03-05	primera a colombia	Deportes Tolima	Santa Fe	239	1142	1139	1506020
2026-03-05	saudi arabia	Al Kholood	Al-Qadisiyah FC	307	10509	2933	1436131
2026-03-05	saudi arabia	Damac	Al Riyadh	307	2956	10511	1436132
2026-03-05	super league switzerland	FC Basel 1893	Grasshoppers	207	551	1013	1494564
2026-03-05	super league switzerland	FC Thun	FC ST. Gallen	207	1012	1011	1494565
