# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-10-25	2. bundesliga	Arminia Bielefeld	SV Elversberg	79	188	1660	1388695
2025-10-25	2. bundesliga	Dynamo Dresden	SC Paderborn 07	79	183	185	1388703
2025-10-25	2. bundesliga	Holstein Kiel	VfL Bochum	79	191	176	1388699
2025-10-25	2. bundesliga	Hertha BSC	Fortuna Düsseldorf	79	159	158	1388698
2025-10-25	allsvenskan	Djurgardens IF	IFK Varnamo	113	364	2163	1342163
2025-10-25	allsvenskan	Osters IF	Degerfors IF	113	2174	2172	1342165
2025-10-25	austrian bundesliga	Lask Linz	Grazer AK	218	1026	4256	1390088
2025-10-25	austrian bundesliga	SCR Altach	TSV Hartberg	218	618	1072	1390087
2025-10-25	austrian bundesliga	WSG Wattens	FC BW Linz	218	1398	1394	1390085
2025-10-25	bundesliga	1899 Hoffenheim	1. FC Heidenheim	78	167	180	1388377
2025-10-25	bundesliga	Borussia Mönchengladbach	Bayern München	78	163	157	1388373
2025-10-25	bundesliga	Eintracht Frankfurt	FC St. Pauli	78	169	186	1388375
2025-10-25	bundesliga	FC Augsburg	RB Leipzig	78	170	173	1388371
2025-10-25	bundesliga	Hamburger SV	VfL Wolfsburg	78	175	161	1388376
2025-10-25	bundesliga	Borussia Dortmund	1. FC Köln	78	165	192	1388374
2025-10-25	championship	Coventry	Watford	40	1346	38	1386684
2025-10-25	championship	Ipswich	West Brom	40	57	60	1386694
2025-10-25	championship	Portsmouth	Stoke City	40	1355	75	1386687
2025-10-25	championship	Blackburn	Southampton	40	67	41	1386690
2025-10-25	championship	Bristol City	Birmingham	40	56	54	1386685
2025-10-25	championship	Derby	QPR	40	69	72	1386691
2025-10-25	championship	Hull City	Charlton	40	64	1335	1386688
2025-10-25	championship	Middlesbrough	Wrexham	40	70	1837	1386689
2025-10-25	championship	Millwall	Leicester	40	58	46	1386683
2025-10-25	championship	Sheffield Wednesday	Oxford United	40	74	1338	1386692
2025-10-25	championship	Swansea	Norwich	40	76	71	1386693
2025-10-25	cymru premier league	GAP Connah S Quay FC	Haverfordwest County AFC	110	357	2194	1401092
2025-10-25	cymru premier league	Bala Town	Barry Town	110	352	361	1401096
2025-10-25	cymru premier league	Briton Ferry	Colwyn Bay	110	2201	5611	1401095
2025-10-25	cymru premier league	Penybont	Caernarfon Town	110	2191	356	1401094
2025-10-25	cymru premier league	Cardiff MET	Flint Town United	110	353	5614	1401093
2025-10-25	czech first league	Dukla Praha	Slovácko	345	3715	3719	1384747
2025-10-25	czech first league	Hradec Králové	Teplice	345	3723	3720	1384748
2025-10-25	czech first league	Mlada Boleslav	Karviná	345	640	3716	1384750
2025-10-25	czech first league	Zlin	Pardubice	345	603	3724	1384754
2025-10-25	czech first league	Slovan Liberec	FK Jablonec	345	782	1122	1384749
2025-10-25	ekstraklasa	Arka Gdynia	Piast Gliwice	106	344	349	1380492
2025-10-25	ekstraklasa	Pogon Szczecin	Cracovia Krakow	106	348	350	1380497
2025-10-25	ekstraklasa	GKS Katowice	Korona Kielce	106	3484	346	1380493
2025-10-25	eliteserien	Viking	Bryne	103	759	2142	1342392
2025-10-25	eliteserien	Sarpsborg 08 FF	KFUM Oslo	103	333	2143	1342391
2025-10-25	eredivisie	Fortuna Sittard	Groningen	88	205	202	1380949
2025-10-25	eredivisie	Sparta Rotterdam	Telstar	88	426	427	1380951
2025-10-25	eredivisie	FC Volendam	Heracles	88	416	206	1380950
2025-10-25	eredivisie	PEC Zwolle	NEC Nijmegen	88	193	413	1380952
2025-10-25	hnl croatia	NK Lokomotiva Zagreb	Istra 1961	210	1017	1016	1383970
2025-10-25	hnl croatia	NK Varazdin	NK Slaven Belupo	210	1483	1018	1383972
2025-10-25	international friendlies	Venezuela U17	Morocco U17	10	21213	21302	1484965
2025-10-25	j1 league	FC Tokyo	Fagiano Okayama	98	292	310	1324294
2025-10-25	j1 league	Kashiwa Reysol	Yokohama FC	98	281	307	1324293
2025-10-25	j1 league	Kyoto Sanga	Kashima	98	302	290	1324299
2025-10-25	j1 league	Nagoya Grampus	Gamba Osaka	98	288	293	1324298
2025-10-25	j1 league	Shimizu S-pulse	Tokyo Verdy	98	283	306	1324297
2025-10-25	j1 league	Urawa	Machida Zelvia	98	287	303	1324292
2025-10-25	j1 league	Yokohama F. Marinos	Sanfrecce Hiroshima	98	296	282	1324295
2025-10-25	j1 league	Cerezo Osaka	Kawasaki Frontale	98	291	294	1324300
2025-10-25	k league 1	Gwangju FC	FC Anyang	292	2759	2748	1482468
