# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-12-20	pro league	Union St. Gilloise	Zulte Waregem	144	1393	600	1382573
2025-12-20	pro league	Dender	Standard Liege	144	6215	733	1382575
2025-12-20	pro league	KVC Westerlo	RAAL La Louvière	144	261	5902	1382576
2025-12-20	superligaen	Zalaegerszegi TE	MTK Budapest	271	2414	2396	1380281
2025-12-20	superligaen	Paks	Nyiregyhaza	271	2390	2403	1380279
2025-12-20	superligaen	Gyori ETO FC	Puskas Academy	271	2402	2391	1380278
2025-12-20	liga pro ecuador	Deportivo Cuenca	Emelec	242	1154	1148	1479563
2025-12-20	liga pro ecuador	Aucas	Macara	242	1156	1155	1479562
2025-12-20	championship	Southampton	Coventry	40	41	1346	1386806
2025-12-20	championship	Preston	Norwich	40	59	71	1386813
2025-12-20	championship	Blackburn	Millwall	40	67	58	1386809
2025-12-20	championship	Watford	Stoke City	40	38	75	1386807
2025-12-20	championship	Bristol City	Middlesbrough	40	56	70	1386814
2025-12-20	championship	Ipswich	Sheffield Wednesday	40	57	74	1386805
2025-12-20	championship	Sheffield Utd	Birmingham	40	62	54	1386812
2025-12-20	championship	Hull City	West Brom	40	64	60	1386808
2025-12-20	championship	Derby	Portsmouth	40	69	1355	1386810
2025-12-20	championship	QPR	Leicester	40	72	46	1386811
2025-12-20	championship	Charlton	Oxford United	40	1335	1338	1386804
2025-12-20	premier league	Newcastle	Chelsea	39	34	49	1379136
2025-12-20	premier league	Bournemouth	Burnley	39	35	44	1379130
2025-12-20	premier league	Wolves	Brentford	39	39	55	1379138
2025-12-20	premier league	Manchester City	West Ham	39	50	48	1379135
2025-12-20	premier league	Brighton	Sunderland	39	51	746	1379131
2025-12-20	premier league	Tottenham	Liverpool	39	47	40	1379137
2025-12-20	premier league	Everton	Arsenal	39	45	42	1379132
2025-12-20	premier league	Leeds	Crystal Palace	39	63	52	1379134
2025-12-20	coupe de france	Biesheim	Metz	66	3025	112	1488828
2025-12-20	coupe de france	Olympique Marcquois	Estac Troyes	66	3090	110	1488847
2025-12-20	coupe de france	St Maur Lusitanos	Lille	66	3115	79	1488844
2025-12-20	coupe de france	Gosier	Lorient	66	4394	97	1488843
2025-12-20	coupe de france	Bayeux	Blois	66	15116	3026	1488827
2025-12-20	coupe de france	Freyming	Chantilly	66	25336	3162	1488831
2025-12-20	coupe de france	Grenoble	Nancy	66	101	102	1488833
2025-12-20	coupe de france	Lyon Duchere	Toulouse	66	1295	96	1488846
2025-12-20	coupe de france	Pontivy GSI	Bastia	66	3098	1305	1488852
2025-12-20	coupe de france	Raon l'Etape	Paris FC	66	3100	114	1488851
2025-12-20	coupe de france	Stade Béthunois	Sochaux	66	18153	115	1488854
2025-12-20	coupe de france	SA Mérignac	Istres	66	20581	3267	1488836
2025-12-20	coupe de france	Vendée Fontenay	Paris Saint Germain	66	3130	85	1488853
2025-12-20	2. bundesliga	Holstein Kiel	Dynamo Dresden	79	191	183	1388762
2025-12-20	2. bundesliga	Fortuna Düsseldorf	SpVgg Greuther Fürth	79	158	178	1388760
2025-12-20	2. bundesliga	VfL Bochum	Karlsruher SC	79	176	785	1388758
2025-12-20	2. bundesliga	1. FC Kaiserslautern	1. FC Magdeburg	79	745	179	1388763
2025-12-20	bundesliga	VfL Wolfsburg	SC Freiburg	78	161	160	1388442
2025-12-20	bundesliga	FC Augsburg	Werder Bremen	78	170	162	1388434
2025-12-20	bundesliga	VfB Stuttgart	1899 Hoffenheim	78	172	167	1388441
