# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-02-19	liga profesional argentina	Defensa Y Justicia	Belgrano Cordoba	128	442	440	1491897
2026-02-19	liga profesional argentina	Instituto Cordoba	Atletico Tucuman	128	478	455	1491902
2026-02-19	primera a colombia	Junior	America de Cali	239	1135	1138	1505995
2026-02-19	saudi arabia	Al Kholood	Al Riyadh	307	10509	10511	1436119
2026-02-19	saudi arabia	Al-Ahli Jeddah	Al Najma	307	2929	2992	1436114
2026-02-19	saudi arabia	Al-Ettifaq	Al-Fateh	307	2934	2931	1436118
2026-02-19	serie a brazil	Atletico Paranaense	Corinthians	71	134	131	1492120
2026-02-19	uefa europa league	Brann	Bologna	3	319	500	1515530
2026-02-19	uefa europa league	Dinamo Zagreb	Genk	3	620	742	1515531
2026-02-19	uefa europa league	Fenerbahçe	Nottingham Forest	3	611	65	1515532
2026-02-19	uefa europa league	PAOK	Celta Vigo	3	619	538	1515533
2026-02-19	uefa europa league	Celtic	VfB Stuttgart	3	247	172	1515534
2026-02-19	uefa europa league	Lille	FK Crvena Zvezda	3	79	598	1515535
2026-02-19	uefa europa league	Ludogorets	Ferencvarosi TC	3	566	651	1515536
2026-02-19	uefa europa league	Panathinaikos	Plzen	3	617	567	1515537
