# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-12-29	africa cup of nations	Angola	Egypt	6	1529	32	1347265
2025-12-29	africa cup of nations	Zimbabwe	South Africa	6	1522	1531	1347266
2025-12-29	africa cup of nations	Comoros	Mali	6	1524	1500	1347264
2025-12-29	africa cup of nations	Zambia	Morocco	6	1507	31	1347263
2025-12-29	championship	Coventry	Ipswich	40	1346	57	1386832
2025-12-29	championship	Leicester	Derby	40	46	69	1386834
2025-12-29	championship	Middlesbrough	Hull City	40	70	64	1386830
2025-12-29	championship	Millwall	Bristol City	40	58	56	1386833
2025-12-29	championship	Norwich	Watford	40	71	38	1386838
2025-12-29	championship	Oxford United	Swansea	40	1338	76	1386831
2025-12-29	championship	Portsmouth	Charlton	40	1355	1335	1386836
2025-12-29	championship	Sheffield Wednesday	Blackburn	40	74	67	1386827
2025-12-29	championship	Stoke City	Sheffield Utd	40	75	62	1386829
2025-12-29	championship	West Brom	QPR	40	60	72	1386828
2025-12-29	championship	Wrexham	Preston	40	1837	59	1386835
2025-12-29	championship	Birmingham	Southampton	40	54	41	1386837
2025-12-29	liga portugal	FC Porto	AVS	94	212	21595	1396377
2025-12-29	saudi arabia	Al Khaleej Saihat	Al-Fateh	307	2928	2931	1436019
2025-12-29	saudi arabia	Al Riyadh	Al-Hazm	307	10511	2945	1436020
2025-12-29	saudi arabia	Al Taawon	Al Najma	307	2936	2992	1436014
2025-12-29	serie a italia	AS Roma	Genoa	135	497	495	1378031
