# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-12-12	pro league	Standard Liege	OH Leuven	144	733	260	1382563
2025-12-12	championship	West Brom	Sheffield Utd	40	60	62	1386801
2025-12-12	ligue 1	Angers	Nantes	61	77	83	1387833
2025-12-12	ligue 2	Nancy	Clermont Foot	62	102	99	1389270
2025-12-12	ligue 2	Laval	Dunkerque	62	433	1304	1389268
2025-12-12	ligue 2	PAU	Amiens	62	1297	87	1389271
2025-12-12	ligue 2	Rodez	Guingamp	62	1301	90	1389266
2025-12-12	ligue 2	Annecy	Le Mans	62	3012	1298	1389263
2025-12-12	2. bundesliga	SpVgg Greuther Fürth	Hertha BSC	79	178	159	1388752
2025-12-12	2. bundesliga	Dynamo Dresden	Eintracht Braunschweig	79	183	744	1388757
2025-12-12	bundesliga	Union Berlin	RB Leipzig	78	182	173	1388432
2025-12-12	serie a italia	Lecce	Pisa	135	867	801	1378008
2025-12-12	serie b	Palermo	Sampdoria	136	522	498	1419748
2025-12-12	liga mx	Tigres UANL	Toluca	262	2279	2281	1489446
2025-12-12	liga portugal 2	Oliveirense	Chaves	95	233	223	1398090
2025-12-12	liga portugal 2	FC Porto B	Penafiel	95	243	235	1398087
2025-12-12	liga portugal 2	Torreense	Feirense	95	4799	213	1398094
2025-12-12	laliga	Real Sociedad	Girona	140	548	547	1390977
2025-12-12	laliga2	Cultural Leonesa	Huesca	141	725	726	1391955
2025-12-12	super lig	Kasımpaşa	Genclerbirligi	203	1004	997	1394572
