# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-12-03	belgian cup	OH Leuven	Club Brugge KV	147	260	569	1485047
2025-12-03	belgian cup	Antwerp	St. Truiden	147	740	735	1485041
2025-12-03	belgian cup	Cercle Brugge	Gent	147	741	631	1485043
2025-12-03	belgian cup	Union St. Gilloise	Zulte Waregem	147	1393	600	1485048
2025-12-03	serie a brazil	Gremio	Fluminense	71	130	124	1478042
2025-12-03	serie a brazil	Fortaleza EC	Corinthians	71	154	131	1478041
2025-12-03	serie a brazil	RB Bragantino	Vitoria	71	794	136	1478010
2025-12-03	serie a brazil	Juventude	Santos	71	152	128	1478043
2025-12-03	serie a brazil	Bahia	Sport Recife	71	118	123	1478037
2025-12-03	serie a brazil	Sao Paulo	Internacional	71	126	119	1478045
2025-12-03	primera a colombia	Fortaleza FC	Santa Fe	239	1147	1139	1487911
2025-12-03	superligaen	Kazincbarcikai	Gyori ETO FC	271	2410	2402	1380198
2025-12-03	premier league	Wolves	Nottingham Forest	39	39	65	1379108
2025-12-03	premier league	Arsenal	Brentford	39	42	55	1379099
2025-12-03	premier league	Burnley	Crystal Palace	39	44	52	1379102
2025-12-03	premier league	Brighton	Aston Villa	39	51	66	1379101
2025-12-03	premier league	Liverpool	Sunderland	39	40	746	1379105
2025-12-03	premier league	Leeds	Chelsea	39	63	49	1379104
2025-12-03	dfb pokal	SC Freiburg	SV Darmstadt 98	81	160	181	1485259
2025-12-03	dfb pokal	VfL Bochum	VfB Stuttgart	81	176	172	1485257
2025-12-03	dfb pokal	Hamburger SV	Holstein Kiel	81	175	191	1485260
2025-12-03	dfb pokal	Union Berlin	Bayern München	81	182	157	1485263
2025-12-03	premiership	Celtic	Dundee	179	247	253	1382751
2025-12-03	premiership	Aberdeen	ST Mirren	179	252	251	1382750
2025-12-03	premiership	Heart Of Midlothian	Kilmarnock	179	254	250	1382754
2025-12-03	premiership	Dundee Utd	Rangers	179	1386	257	1382752
2025-12-03	premiership	Falkirk	Motherwell	179	1389	256	1382753
2025-12-03	copa del rey	Cultural Leonesa	FC Andorra	143	725	8157	1486133
2025-12-03	copa del rey	Mirandes	Sporting Gijon	143	799	731	1486139
2025-12-03	copa del rey	CF Talavera	Malaga	143	5253	535	1486131
2025-12-03	copa del rey	Real Murcia	Cadiz	143	5275	724	1486140
2025-12-03	copa del rey	Eldense	Almeria	143	9692	723	1486135
2025-12-03	copa del rey	Antoniano	Villarreal	143	7522	533	1486128
2025-12-03	copa del rey	Pontevedra	Eibar	143	9407	545	1486145
2025-12-03	copa del rey	Ourense CF	Girona	143	9612	547	1486143
2025-12-03	copa del rey	Quintanar del Rey	Elche	143	9906	797	1486147
2025-12-03	copa del rey	Torrent	Real Betis	143	15348	543	1486154
2025-12-03	copa del rey	Cieza	Levante	143	20277	539	1486132
2025-12-03	copa del rey	Reddis	Real Sociedad	143	22136	548	1486150
2025-12-03	laliga	Athletic Club	Real Madrid	140	531	541	1390999
2025-12-03	schweizer cup	Zug	FC Luzern	209	12710	644	1476026
2025-12-03	schweizer cup	Rapperswil	FC ST. Gallen	209	2185	1011	1488769
2025-12-03	schweizer cup	Yverdon Sport	Lausanne	209	6653	1014	1476027
2025-12-03	cup	Artis	Sparta Praha	347	4257	628	1484312
