# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-04-05	2. bundesliga	Eintracht Braunschweig	1. FC Nürnberg	79	744	171	1388858
2026-04-05	2. bundesliga	FC Schalke 04	Karlsruher SC	79	174	785	1388864
2026-04-05	2. bundesliga	Hannover 96	SV Elversberg	79	166	1660	1388860
2026-04-05	2. bundesliga	Holstein Kiel	Preußen Münster	79	191	1313	1388861
2026-04-05	2. bundesliga	SpVgg Greuther Fürth	SC Paderborn 07	79	178	185	1388859
2026-04-05	bundesliga	Union Berlin	FC St. Pauli	78	182	186	1388558
2026-04-05	bundesliga	Eintracht Frankfurt	1. FC Köln	78	169	192	1388553
2026-04-05	czech first league	Hradec Králové	Bohemians 1905	345	3723	3714	1384868
2026-04-05	czech first league	Baník Ostrava	Slavia Praha	345	3713	560	1384870
2026-04-05	czech first league	Sparta Praha	Karviná	345	628	3716	1384873
2026-04-05	eredivisie	GO Ahead Eagles	PEC Zwolle	88	410	193	1381123
2026-04-05	eredivisie	FC Volendam	Feyenoord	88	416	209	1381122
2026-04-05	eredivisie	Heerenveen	Heracles	88	210	206	1381124
2026-04-05	eredivisie	NAC Breda	Sparta Rotterdam	88	203	426	1381125
2026-04-05	fa cup	West Ham	Leeds	45	48	63	1531573
2026-04-05	laliga	Getafe	Athletic Club	140	546	531	1391112
2026-04-05	laliga	Valencia	Celta Vigo	140	532	538	1391118
2026-04-05	laliga	Oviedo	Sevilla	140	718	536	1391117
2026-04-05	laliga	Alaves	Osasuna	140	542	727	1391109
2026-04-05	laliga2	Eibar	AD Ceuta FC	141	545	10139	1392131
2026-04-05	laliga2	FC Andorra	Racing Santander	141	8157	4665	1396982
2026-04-05	laliga2	Almeria	Leganes	141	723	537	1392136
2026-04-05	laliga2	Las Palmas	Huesca	141	534	726	1392134
2026-04-05	laliga2	Zaragoza	Mirandes	141	732	799	1392133
2026-04-05	liga mx	Club Queretaro	Toluca	262	2290	2281	1492578
2026-04-05	liga mx	Monterrey	Atletico San Luis	262	2282	2314	1492574
2026-04-05	liga mx	Cruz Azul	Pachuca	262	2295	2292	1492576
2026-04-05	liga mx	Leon	Atlas	262	2289	2283	1492575
2026-04-05	liga mx	Santos Laguna	Club America	262	2285	2287	1492577
2026-04-05	liga portugal 2	União de Leiria	Lusitânia Lourosa	95	4662	6358	1398214
2026-04-05	liga pro ecuador	Emelec	Deportivo Cuenca	242	1148	1154	1519304
2026-04-05	liga pro ecuador	Leones del Norte	Delfin SC	242	19034	1149	1519307
2026-04-05	liga pro ecuador	Manta FC	Tecnico Universitario	242	1980	1151	1519310
2026-04-05	liga profesional argentina	Rosario Central	Atletico Tucuman	128	437	455	1492008
2026-04-05	liga profesional argentina	Gimnasia L.P.	Huracan	128	434	445	1492002
2026-04-05	liga profesional argentina	River Plate	Belgrano Cordoba	128	435	440	1492007
2026-04-05	ligue 1	Angers	Lyon	61	77	80	1387941
2026-04-05	ligue 1	Le Havre	Auxerre	61	111	108	1387943
2026-04-05	ligue 1	Lorient	Paris FC	61	97	114	1387945
2026-04-05	ligue 1	Metz	Nantes	61	112	83	1387946
2026-04-05	ligue 1	Monaco	Marseille	61	91	81	1387947
2026-04-05	mls	Atlanta United FC	Columbus Crew	253	1608	1613	1490184
2026-04-05	mls	Charlotte	Philadelphia Union	253	18310	1599	1490186
2026-04-05	mls	DC United	FC Dallas	253	1615	1597	1490188
2026-04-05	mls	Inter Miami	Austin	253	9568	16489	1490183
2026-04-05	mls	New York City FC	St. Louis City	253	1604	20787	1490187
2026-04-05	mls	New York Red Bulls	FC Cincinnati	253	1602	2242	1490185
2026-04-05	mls	Chicago Fire	Nashville SC	253	1607	9569	1490190
2026-04-05	mls	Houston Dynamo	Seattle Sounders	253	1600	1595	1490189
2026-04-05	mls	Los Angeles FC	Orlando City SC	253	1616	1598	1490191
2026-04-05	mls	Los Angeles Galaxy	Minnesota United FC	253	1605	1612	1490192
2026-04-05	mls	San Jose Earthquakes	San Diego	253	1596	25484	1490194
2026-04-05	mls	Vancouver Whitecaps	Portland Timbers	253	1603	1617	1490193
2026-04-05	premiership	Livingston	Heart Of Midlothian	179	255	254	1382854
2026-04-05	premiership	Dundee	Celtic	179	253	247	1382852
2026-04-05	primera a colombia	Deportes Tolima	Santa Fe	239	1142	1139	1506020
2026-04-05	primera a colombia	Cucuta	America de Cali	239	1470	1138	1506077
2026-04-05	primera división paraguay	Cerro Porteno	2 de Mayo	250	1176	2140	1505044
2026-04-05	primera división paraguay	Deportivo Recoleta	Club Sp. San Lorenzo	250	10476	2125	1505047
2026-04-05	primera división paraguay	Sportivo Ameliano	Sportivo Luqueno	250	10487	1183	1505043
2026-04-05	pro league	KVC Westerlo	Charleroi	144	261	736	1536938
2026-04-05	saudi arabia	Al Okhdood	Al-Fateh	307	2977	2931	1436149
2026-04-05	saudi arabia	Al Riyadh	Al Shabab	307	10511	2940	1436155
2026-04-05	saudi arabia	Al-Ettifaq	Al-Qadisiyah FC	307	2934	2933	1436150
2026-04-05	serie a brazil	Coritiba	Fluminense	71	147	124	1492204
2026-04-05	serie a brazil	Vasco DA Gama	Botafogo	71	133	120	1492209
2026-04-05	serie a brazil	Chapecoense-sc	Vitoria	71	132	136	1492202
2026-04-05	serie a brazil	Atletico-MG	Atletico Paranaense	71	1062	134	1492200
2026-04-05	serie a brazil	Flamengo	Santos	71	127	128	1492205
2026-04-05	serie a italia	Cremonese	Bologna	135	520	500	1378164
2026-04-05	serie a italia	Pisa	Torino	135	801	503	1378170
2026-04-05	serie a italia	Inter	AS Roma	135	505	497	1378165
2026-04-05	serie b	Frosinone	Padova	136	512	870	1419918
2026-04-05	serie b	Palermo	Avellino	136	522	528	1419916
2026-04-05	super lig	Fatih Karagümrük	Rizespor	203	3589	1007	1394680
2026-04-05	super lig	Samsunspor	Konyaspor	203	3603	607	1394683
2026-04-05	super lig	Antalyaspor	Eyüpspor	203	1005	3588	1394676
2026-04-05	super lig	Fenerbahçe	Beşiktaş	203	611	549	1394677
2026-04-05	superligaen	Diosgyori VTK	Puskas Academy	271	2393	2391	1380337
2026-04-05	superligaen	Debreceni VSC	Ferencvarosi TC	271	2392	651	1380336
2026-04-05	superligaen	Gyori ETO FC	Nyiregyhaza	271	2402	2403	1380338
