# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-12-30	africa cup of nations	Tanzania	Tunisia	6	1489	28	1347268
2025-12-30	africa cup of nations	Uganda	Nigeria	6	1519	19	1347267
2025-12-30	africa cup of nations	Benin	Senegal	6	1516	13	1347269
2025-12-30	africa cup of nations	Botswana	Congo DR	6	1520	1508	1347270
2025-12-30	club friendly games	Tlaxcala	Pachuca	667	14280	2292	1501347
2025-12-30	club friendly games	Kerkennah	Stade Gabesien	667	10616	985	1501349
2025-12-30	club friendly games	US Monastirienne	CS Hammam-Lif	667	992	1191	1501348
2025-12-30	club friendly games	Atlas	Necaxa	667	2283	2288	1501350
2025-12-30	club friendly games	Club Tijuana	Mazatlán	667	2280	14002	1501351
2025-12-30	cymru premier league	Cardiff MET	Haverfordwest County AFC	110	353	2194	1401133
2025-12-30	liga portugal 2	Torreense	Lusitânia Lourosa	95	4799	6358	1398112
2025-12-30	premier league	Burnley	Newcastle	39	44	34	1379151
2025-12-30	premier league	Chelsea	Bournemouth	39	49	35	1379152
2025-12-30	premier league	Nottingham Forest	Everton	39	65	45	1379156
2025-12-30	premier league	West Ham	Brighton	39	48	51	1379158
2025-12-30	premier league	Arsenal	Aston Villa	39	42	66	1379149
2025-12-30	premier league	Manchester United	Wolves	39	33	39	1379155
2025-12-30	premiership	Dundee	Kilmarnock	179	253	250	1382780
2025-12-30	premiership	Hibernian	Aberdeen	179	249	252	1382782
2025-12-30	premiership	Livingston	Dundee Utd	179	255	1386	1382783
2025-12-30	premiership	Rangers	ST Mirren	179	257	251	1382785
2025-12-30	premiership	Motherwell	Celtic	179	256	247	1382784
2025-12-30	saudi arabia	Al-Ahli Jeddah	Al-Fayha	307	2929	2944	1436012
2025-12-30	saudi arabia	Al Okhdood	Damac	307	2977	2956	1436018
2025-12-30	saudi arabia	Al-Ettifaq	Al-Nassr	307	2934	2939	1436013
