# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-02-14	2. bundesliga	1. FC Kaiserslautern	SpVgg Greuther Fürth	79	745	178	1388808
2026-02-14	2. bundesliga	Eintracht Braunschweig	SV Darmstadt 98	79	744	181	1388804
2026-02-14	2. bundesliga	Hertha BSC	Hannover 96	79	159	166	1388806
2026-02-14	2. bundesliga	Dynamo Dresden	SV Elversberg	79	183	1660	1388811
2026-02-14	bundesliga	1899 Hoffenheim	SC Freiburg	78	167	160	1388502
2026-02-14	bundesliga	Bayer Leverkusen	FC St. Pauli	78	168	186	1388498
2026-02-14	bundesliga	Eintracht Frankfurt	Borussia Mönchengladbach	78	169	163	1388500
2026-02-14	bundesliga	Hamburger SV	Union Berlin	78	175	182	1388501
2026-02-14	bundesliga	Werder Bremen	Bayern München	78	162	157	1388505
2026-02-14	bundesliga	VfB Stuttgart	1. FC Köln	78	172	192	1388504
2026-02-14	championship	Derby	Swansea	40	69	76	1386930
2026-02-14	championship	Portsmouth	Sheffield Utd	40	1355	62	1386926
2026-02-14	championship	Preston	Watford	40	59	38	1386925
2026-02-14	championship	QPR	Blackburn	40	72	67	1386931
2026-02-14	championship	Sheffield Wednesday	Millwall	40	74	58	1386934
2026-02-14	cymru premier league	Penybont	GAP Connah S Quay FC	110	2191	357	1508965
2026-02-14	cymru premier league	Caernarfon Town	Barry Town	110	356	361	1508966
2026-02-14	cymru premier league	Flint Town United	Briton Ferry	110	5614	2201	1508996
2026-02-14	czech first league	Dukla Praha	Zlin	345	3715	603	1384819
2026-02-14	czech first league	Karviná	Slavia Praha	345	3716	560	1384821
2026-02-14	czech first league	Slovácko	Bohemians 1905	345	3719	3714	1384825
2026-02-14	czech first league	Sigma Olomouc	Plzen	345	2250	567	1384824
2026-02-14	eredivisie	Heracles	NAC Breda	88	206	203	1381071
2026-02-14	eredivisie	Excelsior	AZ Alkmaar	88	196	201	1381066
2026-02-14	eredivisie	Ajax	Fortuna Sittard	88	194	205	1381065
2026-02-14	eredivisie	Groningen	Utrecht	88	202	207	1381069
2026-02-14	fa cup	Burton Albion	West Ham	45	748	48	1506255
2026-02-14	fa cup	Burnley	Mansfield Town	45	44	1374	1506254
2026-02-14	fa cup	Manchester City	Salford City	45	50	1844	1510242
2026-02-14	fa cup	Norwich	West Brom	45	71	60	1506260
2026-02-14	fa cup	Port Vale	Bristol City	45	1351	56	1506262
2026-02-14	fa cup	Southampton	Leicester	45	41	46	1506263
2026-02-14	fa cup	Aston Villa	Newcastle	45	66	34	1506252
2026-02-14	fa cup	Liverpool	Brighton	45	40	51	1506258
2026-02-14	laliga	Espanyol	Celta Vigo	140	540	538	1391050
2026-02-14	laliga	Getafe	Villarreal	140	546	533	1391051
2026-02-14	laliga	Sevilla	Alaves	140	536	542	1391058
2026-02-14	laliga	Real Madrid	Real Sociedad	140	541	548	1391056
2026-02-14	laliga2	Cordoba	Leganes	141	713	537	1392041
2026-02-14	laliga2	Burgos	Cadiz	141	9580	724	1392049
2026-02-14	laliga2	Cultural Leonesa	Zaragoza	141	725	732	1392048
2026-02-14	laliga2	Granada CF	Valladolid	141	715	720	1392046
2026-02-14	liga mx	Puebla	U.N.A.M. - Pumas	262	2291	2286	1492508
2026-02-14	liga mx	Toluca	Club Tijuana	262	2281	2280	1492510
2026-02-14	liga portugal	Casa Pia	Arouca	94	4716	240	1396427
2026-02-14	liga portugal	Guimaraes	Estrela	94	224	15130	1396434
2026-02-14	liga portugal	GIL Vicente	SC Braga	94	762	217	1396428
