# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-04-24	2. bundesliga	1. FC Kaiserslautern	Eintracht Braunschweig	79	745	744	1388888
2026-04-24	2. bundesliga	Fortuna Düsseldorf	Dynamo Dresden	79	158	183	1388886
2026-04-24	austrian bundesliga	FC BW Linz	SCR Altach	218	1394	618	1531275
2026-04-24	bundesliga	RB Leipzig	Union Berlin	78	173	182	1388584
2026-04-24	championship	Leicester	Millwall	40	46	58	1387080
2026-04-24	ekstraklasa	Zaglebie Lubin	Nieciecza	106	345	3487	1380653
2026-04-24	ekstraklasa	Jagiellonia	Gornik Zabrze	106	336	340	1380646
2026-04-24	laliga	Real Betis	Real Madrid	140	543	541	1391131
2026-04-24	laliga2	Albacete	Eibar	141	722	545	1392170
2026-04-24	liga i romania	AFC Hermannstadt	Csikszereda	283	2579	6230	1531528
2026-04-24	liga i romania	FCSB	Petrolul Ploiesti	283	559	2598	1531529
2026-04-24	liga portugal	Alverca	Arouca	94	4724	240	1396508
2026-04-24	liga pro ecuador	Universidad Catolica	Macara	242	1157	1155	1519335
2026-04-24	liga profesional argentina	Defensa Y Justicia	Boca Juniors	128	442	451	1492045
2026-04-24	liga profesional argentina	Deportivo Riestra	Independiente	128	476	453	1492046
2026-04-24	ligue 1	Stade Brestois 29	Lens	61	106	116	1387969
2026-04-24	ligue 2	Amiens	Montpellier	62	87	82	1389396
2026-04-24	ligue 2	Annecy	PAU	62	3012	1297	1389390
2026-04-24	ligue 2	Clermont Foot	Bastia	62	99	1305	1389391
2026-04-24	ligue 2	Laval	Rodez	62	433	1301	1389389
2026-04-24	ligue 2	RED Star FC 93	Guingamp	62	104	90	1389392
2026-04-24	premier league	Sunderland	Nottingham Forest	39	746	65	1379306
2026-04-24	primera a colombia	Deportivo Pasto	Santa Fe	239	1126	1139	1506099
2026-04-24	primera a colombia	Millonarios	Deportes Tolima	239	1125	1142	1506097
2026-04-24	primera a colombia	Cucuta	Junior	239	1470	1135	1506098
2026-04-24	primera división paraguay	Nacional Asuncion	Deportivo Recoleta	250	1175	10476	1505064
2026-04-24	pro league	Cercle Brugge	Dender	144	741	6215	1536972
2026-04-24	saudi arabia	Al-Fateh	Al Khaleej Saihat	307	2931	2928	1436173
2026-04-24	saudi arabia	Al-Hazm	Al Riyadh	307	2945	10511	1436166
2026-04-24	serie a italia	Napoli	Cremonese	135	492	520	1378200
2026-04-24	serie b	Monza	Modena	136	1579	899	1419947
2026-04-24	serie b	Avellino	Bari	136	528	508	1419945
2026-04-24	super lig	Başakşehir	Kasımpaşa	203	564	1004	1394704
2026-04-24	superligaen	Kazincbarcikai	MTK Budapest	271	2410	2396	1380356
2026-04-24	ukrainian premier league	Kolos Kovalivka	SK Poltava	333	3627	17165	1396805
