# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-03-11	championship	Birmingham	QPR	40	54	72	1386985
2026-03-11	championship	Middlesbrough	Charlton	40	70	1335	1386992
2026-03-11	championship	Norwich	Sheffield Utd	40	71	62	1386984
2026-03-11	championship	Oxford United	Blackburn	40	1338	67	1386993
2026-03-11	championship	West Brom	Southampton	40	60	41	1386991
2026-03-11	championship	Coventry	Preston	40	1346	59	1386994
2026-03-11	liga profesional argentina	Newells Old Boys	Platense	128	457	1064	1491964
2026-03-11	liga profesional argentina	Sarmiento Junin	Racing Club	128	474	436	1491965
2026-03-11	liga profesional argentina	Argentinos JRS	Rosario Central	128	458	437	1491953
2026-03-11	liga profesional argentina	Banfield	Gimnasia L.P.	128	449	434	1491955
2026-03-11	liga profesional argentina	Boca Juniors	San Lorenzo	128	451	460	1491956
2026-03-11	primera a colombia	Bucaramanga	Deportivo Pereira	239	1131	1462	1506018
2026-03-11	primera a colombia	Junior	Atletico Nacional	239	1135	1137	1505956
2026-03-11	serie a brazil	Mirassol	Santos	71	7848	128	1492156
2026-03-11	serie a brazil	Atletico-MG	Internacional	71	1062	119	1492151
2026-03-11	uefa champions league	Bayer Leverkusen	Arsenal	2	168	42	1528322
2026-03-11	uefa champions league	Bodo/Glimt	Sporting CP	2	327	228	1528325
2026-03-11	uefa champions league	Paris Saint Germain	Chelsea	2	85	49	1528320
2026-03-11	uefa champions league	Real Madrid	Manchester City	2	541	50	1528318
