# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-01-21	championship	Southampton	Sheffield Utd	40	41	62	1386884
2026-01-21	championship	Watford	Portsmouth	40	38	1355	1386885
2026-01-21	championship	Stoke City	Middlesbrough	40	75	70	1386886
2026-01-21	eredivisie	AZ Alkmaar	Excelsior	88	201	196	1381003
2026-01-21	liga portugal 2	União de Leiria	Vizela	95	4662	810	1398106
2026-01-21	saudi arabia	Al Okhdood	Al Riyadh	307	2977	10511	1436063
2026-01-21	saudi arabia	Al-Ettifaq	NEOM	307	2934	10513	1436062
2026-01-21	saudi arabia	Damac	Al-Nassr	307	2956	2939	1436065
2026-01-21	uefa champions league	Galatasaray	Atletico Madrid	2	645	530	1451137
2026-01-21	uefa champions league	Qarabag	Eintracht Frankfurt	2	556	169	1451138
2026-01-21	uefa champions league	Atalanta	Athletic Club	2	499	531	1451140
2026-01-21	uefa champions league	Bayern München	Union St. Gilloise	2	157	1393	1451144
2026-01-21	uefa champions league	Chelsea	Pafos	2	49	3403	1451142
2026-01-21	uefa champions league	Juventus	Benfica	2	496	211	1451141
2026-01-21	uefa champions league	Marseille	Liverpool	2	81	40	1451145
2026-01-21	uefa champions league	Newcastle	PSV Eindhoven	2	34	197	1451143
2026-01-21	uefa champions league	Slavia Praha	Barcelona	2	560	529	1451139
