# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-02-10	championship	Leicester	Southampton	40	46	41	1386929
2026-02-10	championship	Oxford United	Norwich	40	1338	71	1386928
2026-02-10	championship	Birmingham	West Brom	40	54	60	1386923
2026-02-10	dfb pokal	Hertha BSC	SC Freiburg	81	159	160	1489464
2026-02-10	liga portugal 2	Pacos Ferreira	Sporting CP B	95	234	761	1398155
2026-02-10	liga profesional argentina	Estudiantes de Rio Cuarto	Independ. Rivadavia	128	2424	473	1491868
2026-02-10	premier league	Chelsea	Leeds	39	49	63	1379221
2026-02-10	premier league	Everton	Bournemouth	39	45	35	1379223
2026-02-10	premier league	Tottenham	Newcastle	39	47	34	1379227
2026-02-10	premier league	West Ham	Manchester United	39	48	33	1379228
2026-02-10	premiership	Heart Of Midlothian	Hibernian	179	254	249	1382819
2026-02-10	primera a colombia	Cucuta	Independiente Medellin	239	1470	1128	1505977
2026-02-10	serie b	Sampdoria	Palermo	136	498	522	1419821
2026-02-10	serie b	Padova	Carrarese	136	870	1581	1419825
2026-02-10	serie b	Pescara	Catanzaro	136	525	1687	1419827
2026-02-10	serie b	Reggiana	Mantova	136	880	1693	1419830
2026-02-10	serie b	Venezia	Modena	136	517	899	1419824
2026-02-10	serie b	Virtus Entella	Cesena	136	527	509	1419828
2026-02-10	super league switzerland	FC Luzern	Grasshoppers	207	644	1013	1494536
