# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-04-21	austrian bundesliga	FC BW Linz	Wolfsberger AC	218	1394	1025	1531273
2026-04-21	austrian bundesliga	SCR Altach	WSG Wattens	218	618	1398	1531272
2026-04-21	austrian bundesliga	Ried	Grazer AK	218	1028	4256	1531274
2026-04-21	championship	Coventry	Portsmouth	40	1346	1355	1387069
2026-04-21	championship	Leicester	Hull City	40	46	64	1387077
2026-04-21	championship	Norwich	Derby	40	71	69	1387067
2026-04-21	championship	Oxford United	Wrexham	40	1338	1837	1387068
2026-04-21	championship	QPR	Swansea	40	72	76	1387070
2026-04-21	championship	Southampton	Bristol City	40	41	56	1387073
2026-04-21	championship	Stoke City	Millwall	40	75	58	1387074
2026-04-21	championship	West Brom	Watford	40	60	38	1387072
2026-04-21	coupe de france	Lens	Toulouse	66	116	96	1530105
2026-04-21	cup	FK Jablonec	Mlada Boleslav	347	1122	640	1533841
2026-04-21	cup	Karviná	Baník Ostrava	347	3716	3713	1533842
2026-04-21	hnl croatia	NK Lokomotiva Zagreb	NK Slaven Belupo	210	1017	1018	1384071
2026-04-21	hnl croatia	HNK Hajduk Split	NK Osijek	210	608	616	1384069
2026-04-21	laliga	Athletic Club	Osasuna	140	531	727	1391139
2026-04-21	laliga	Mallorca	Valencia	140	798	532	1391144
2026-04-21	laliga	Girona	Real Betis	140	547	543	1391142
2026-04-21	laliga	Real Madrid	Alaves	140	541	542	1391146
2026-04-21	liga profesional argentina	San Lorenzo	Velez Sarsfield	128	460	438	1492039
2026-04-21	liga profesional argentina	Gimnasia M.	Lanus	128	1066	446	1492034
2026-04-21	liga profesional argentina	Tigre	Huracan	128	452	445	1492041
2026-04-21	premier league	Brighton	Chelsea	39	51	49	1379301
2026-04-21	primera a colombia	Once Caldas	Internacional de Bogota	239	1136	1134	1506095
2026-04-21	primera a colombia	Atletico Nacional	Bucaramanga	239	1137	1131	1506096
2026-04-21	primera división paraguay	Sportivo Ameliano	Nacional Asuncion	250	10487	1175	1505055
2026-04-21	pro league	Genk	Charleroi	144	742	736	1536947
2026-04-21	pro league	OH Leuven	KVC Westerlo	144	260	261	1536946
2026-04-21	pro league	Standard Liege	Antwerp	144	733	740	1536945
2026-04-21	russian premier league	FC Sochi	Krylia Sovetov	235	2012	1079	1400236
2026-04-21	russian premier league	CSKA Moscow	FC Rostov	235	555	779	1400233
