# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-04-17	2. bundesliga	Holstein Kiel	1. FC Kaiserslautern	79	191	745	1388880
2026-04-17	2. bundesliga	SV Elversberg	Karlsruher SC	79	1660	785	1388877
2026-04-17	bundesliga	FC St. Pauli	1. FC Köln	78	186	192	1388575
2026-04-17	championship	Blackburn	Coventry	40	67	1346	1387061
2026-04-17	laliga2	Real Sociedad II	Racing Santander	141	9585	4665	1392160
2026-04-17	laliga2	Las Palmas	Leganes	141	534	537	1392158
2026-04-17	liga portugal	Rio Ave	AVS	94	226	21595	1396505
2026-04-17	liga portugal 2	Academico Viseu	Feirense	95	238	213	1398230
2026-04-17	ligue 1	Lens	Toulouse	61	116	96	1387960
2026-04-17	ligue 2	Le Mans	Clermont Foot	62	1298	99	1389384
2026-04-17	ligue 2	Montpellier	Grenoble	62	82	101	1389387
2026-04-17	ligue 2	Nancy	Annecy	62	102	3012	1389386
2026-04-17	ligue 2	PAU	Guingamp	62	1297	90	1389383
2026-04-17	ligue 2	Rodez	Amiens	62	1301	87	1389385
2026-04-17	primera a colombia	Chico	Deportivo Cali	239	1132	1127	1506088
2026-04-17	primera a colombia	Jaguares	Deportivo Pasto	239	1133	1126	1506087
2026-04-17	primera división paraguay	Sportivo Trinidense	Club Sp. San Lorenzo	250	1187	2125	1505060
2026-04-17	serie a italia	Sassuolo	Como	135	488	895	1378191
2026-04-17	serie a italia	Inter	Cagliari	135	505	490	1378185
2026-04-17	serie b	Sampdoria	Monza	136	498	1579	1419940
2026-04-17	super lig	Antalyaspor	Konyaspor	203	1005	607	1394694
2026-04-17	super lig	Fenerbahçe	Rizespor	203	611	1007	1394695
2026-04-17	superligaen	Ujpest	Nyiregyhaza	271	2255	2403	1380352
