# date	league	home	away	league_id	home_id	away_id	fixture_id
2025-11-29	2. bundesliga	Eintracht Braunschweig	1. FC Kaiserslautern	79	744	745	1388732
2025-11-29	2. bundesliga	Holstein Kiel	Hertha BSC	79	191	159	1388736
2025-11-29	2. bundesliga	SpVgg Greuther Fürth	VfL Bochum	79	178	176	1388734
2025-11-29	2. bundesliga	1. FC Magdeburg	1. FC Nürnberg	79	179	171	1388737
2025-11-29	allsvenskan	IFK Norrkoping	Orgryte IS	113	378	2166	1485785
2025-11-29	austrian bundesliga	Austria Vienna	WSG Wattens	218	601	1398	1390108
2025-11-29	austrian bundesliga	Grazer AK	FC BW Linz	218	4256	1394	1390110
2025-11-29	austrian bundesliga	Ried	Wolfsberger AC	218	1028	1025	1390113
2025-11-29	bundesliga	1899 Hoffenheim	FC Augsburg	78	167	170	1388413
2025-11-29	bundesliga	Bayern München	FC St. Pauli	78	157	186	1388408
2025-11-29	bundesliga	Union Berlin	1. FC Heidenheim	78	182	180	1388414
2025-11-29	bundesliga	Werder Bremen	1. FC Köln	78	162	192	1388415
2025-11-29	bundesliga	Bayer Leverkusen	Borussia Dortmund	78	168	165	1388407
2025-11-29	championship	Leicester	Sheffield Utd	40	46	62	1386760
2025-11-29	championship	Portsmouth	Bristol City	40	1355	56	1386757
2025-11-29	championship	Stoke City	Hull City	40	75	64	1386763
2025-11-29	championship	Coventry	Charlton	40	1346	1335	1386762
2025-11-29	championship	Middlesbrough	Derby	40	70	69	1386764
2025-11-29	championship	Millwall	Southampton	40	58	41	1386759
2025-11-29	championship	Norwich	QPR	40	71	72	1386755
2025-11-29	championship	Sheffield Wednesday	Preston	40	74	59	1386766
2025-11-29	championship	West Brom	Swansea	40	60	76	1386765
2025-11-29	championship	Wrexham	Blackburn	40	1837	67	1386758
2025-11-29	club friendly games	Austria Salzburg	LASK Juniors	667	5000	11225	1490896
2025-11-29	club friendly games	Hørsholm-Usserød	Naestved	667	11507	2066	1488383
2025-11-29	conmebol libertadores	Palmeiras	Flamengo	13	121	127	1485040
2025-11-29	coupe de france	Bogny	St Maur Lusitanos	66	27019	3115	1486789
2025-11-29	coupe de france	Freyming	Racing Besançon	66	25336	9974	1486798
2025-11-29	coupe de france	Montceau	Montpellier	66	3082	82	1486807
