# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-03-13	2. bundesliga	1. FC Magdeburg	SV Darmstadt 98	79	179	181	1388845
2026-03-13	2. bundesliga	SpVgg Greuther Fürth	SV Elversberg	79	178	1660	1388841
2026-03-13	bundesliga	Borussia Mönchengladbach	FC St. Pauli	78	163	186	1388534
2026-03-13	championship	Wrexham	Swansea	40	1837	76	1386996
2026-03-13	cymru premier league	Caernarfon Town	GAP Connah S Quay FC	110	356	357	1508973
2026-03-13	cymru premier league	Haverfordwest County AFC	Cardiff MET	110	2194	353	1509004
2026-03-13	cymru premier league	llanelli AFC	Briton Ferry	110	355	2201	1509005
2026-03-13	eredivisie	PEC Zwolle	Groningen	88	193	202	1381109
2026-03-13	laliga	Alaves	Villarreal	140	542	533	1391089
2026-03-13	laliga2	Mirandes	Cadiz	141	799	724	1392085
2026-03-13	liga portugal 2	Farense	Felgueiras 1932	95	231	4744	1398199
2026-03-13	liga portugal 2	Sporting CP B	Chaves	95	761	223	1398200
2026-03-13	liga pro ecuador	Tecnico Universitario	Libertad	242	1151	18762	1519287
2026-03-13	liga profesional argentina	Huracan	River Plate	128	445	435	1491961
2026-03-13	ligue 1	Marseille	Auxerre	61	81	108	1387926
2026-03-13	ligue 2	Bastia	Boulogne	62	1305	1299	1389351
2026-03-13	ligue 2	Clermont Foot	PAU	62	99	1297	1389344
2026-03-13	ligue 2	Guingamp	Amiens	62	90	87	1389348
2026-03-13	ligue 2	Montpellier	Laval	62	82	433	1389343
2026-03-13	ligue 2	Nancy	Le Mans	62	102	1298	1389346
2026-03-13	primera división paraguay	Sportivo Luqueno	Club Sp. San Lorenzo	250	1183	2125	1505018
2026-03-13	pro league	Gent	Zulte Waregem	144	631	600	1382651
2026-03-13	saudi arabia	Al Riyadh	Al-Ittihad FC	307	10511	2938	1436138
2026-03-13	saudi arabia	Al-Fayha	Al-Ettifaq	307	2944	2934	1436142
2026-03-13	saudi arabia	Al-Qadisiyah FC	Al-Ahli Jeddah	307	2933	2929	1436146
2026-03-13	serie a brazil	Sao Paulo	Chapecoense-sc	71	126	132	1492158
2026-03-13	serie a brazil	Gremio	RB Bragantino	71	130	794	1492155
2026-03-13	serie a italia	Torino	Parma	135	503	523	1378151
2026-03-13	serie b	Modena	Spezia	136	899	515	1419884
2026-03-13	super lig	Antalyaspor	Gaziantep FK	203	1005	3573	1394658
2026-03-13	super lig	Fatih Karagümrük	Fenerbahçe	203	3589	611	1394662
2026-03-13	superligaen	Diosgyori VTK	Kazincbarcikai	271	2393	2410	1380325
2026-03-13	superligaen	Gyori ETO FC	MTK Budapest	271	2402	2396	1380327
