# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-01-14	belgian cup	Dender	Union St. Gilloise	147	6215	1393	1489241
2026-01-14	bundesliga	VfL Wolfsburg	FC St. Pauli	78	161	186	1388460
2026-01-14	bundesliga	1. FC Köln	Bayern München	78	192	157	1388454
2026-01-14	bundesliga	1899 Hoffenheim	Borussia Mönchengladbach	78	167	163	1388456
2026-01-14	bundesliga	RB Leipzig	SC Freiburg	78	173	160	1388458
2026-01-14	copa del rey	Alaves	Rayo Vallecano	143	542	728	1503639
2026-01-14	copa del rey	Albacete	Real Madrid	143	722	541	1503640
2026-01-14	copa del rey	Real Betis	Elche	143	543	797	1503641
2026-01-14	league cup	Chelsea	Arsenal	48	49	42	1498259
2026-01-14	liga mx	Cruz Azul	Atlas	262	2295	2283	1491803
2026-01-14	liga mx	Necaxa	Monterrey	262	2288	2282	1491800
2026-01-14	liga mx	Pachuca	Leon	262	2292	2289	1491801
2026-01-14	liga mx	FC Juarez	Guadalajara Chivas	262	2298	2278	1491804
2026-01-14	premiership	Falkirk	Celtic	179	1389	247	1382764
2026-01-14	premiership	Heart Of Midlothian	ST Mirren	179	254	251	1382765
2026-01-14	saudi arabia	Al-Qadisiyah FC	Al-Fayha	307	2933	2944	1436046
2026-01-14	saudi arabia	Al Shabab	NEOM	307	2940	10513	1436044
2026-01-14	saudi arabia	Al-Ahli Jeddah	Al Taawon	307	2929	2936	1436041
2026-01-14	serie a italia	Napoli	Parma	135	492	523	1378021
2026-01-14	serie a italia	Inter	Lecce	135	505	867	1378018
2026-01-14	super league switzerland	FC Sion	FC Winterthur	207	630	2180	1382406
2026-01-14	super league switzerland	Servette FC	Lausanne	207	2184	1014	1382397
2026-01-14	taça de portugal	Fafe	SC Braga	96	809	217	1502134
2026-01-14	taça de portugal	FC Porto	Benfica	96	212	211	1494403
