# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-03-23	laliga2	Castellón	Cultural Leonesa	141	5254	725	1392098
2026-03-23	liga mx	Pachuca	Toluca	262	2292	2281	1492565
2026-03-23	liga mx	Santos Laguna	Puebla	262	2285	2291	1492569
2026-03-23	liga mx	FC Juarez	Tigres UANL	262	2298	2279	1492570
2026-03-23	liga pro ecuador	Mushuc Runa SC	Emelec	242	1162	1148	1519302
2026-03-23	liga pro ecuador	Guayaquil City FC	Leones del Norte	242	1159	19034	1519300
2026-03-23	liga profesional argentina	Boca Juniors	Instituto Cordoba	128	451	478	1491987
2026-03-23	liga profesional argentina	Argentinos JRS	Platense	128	458	1064	1491983
2026-03-23	liga profesional argentina	Independ. Rivadavia	Rosario Central	128	473	437	1491994
2026-03-23	liga profesional argentina	Estudiantes L.P.	Central Cordoba de Santiago	128	450	1065	1491990
2026-03-23	mls	San Diego	Real Salt Lake	253	25484	1606	1490179
2026-03-23	primera a colombia	Chico	Deportes Tolima	239	1132	1142	1506051
2026-03-23	primera a colombia	Santa Fe	Independiente Medellin	239	1139	1128	1506052
2026-03-23	primera división paraguay	Sportivo Luqueno	2 de Mayo	250	1183	2140	1505029
2026-03-23	primera división paraguay	Sportivo Trinidense	Deportivo Recoleta	250	1187	10476	1505030
2026-03-23	serie a brazil	Corinthians	Flamengo	71	131	127	1492182
