# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-03-09	fa cup	West Ham	Brentford	45	48	55	1523414
2026-03-09	laliga	Espanyol	Oviedo	140	540	718	1391082
2026-03-09	laliga2	Almeria	Cultural Leonesa	141	723	725	1392073
2026-03-09	liga mx	Toluca	FC Juarez	262	2281	2298	1492551
2026-03-09	liga mx	Club Tijuana	Santos Laguna	262	2280	2285	1492552
2026-03-09	liga portugal	Tondela	Rio Ave	94	218	226	1396461
2026-03-09	liga portugal 2	Benfica B	Feirense	95	229	213	1398185
2026-03-09	ligue 2	Dunkerque	Reims	62	1304	93	1389336
2026-03-09	mls	FC Cincinnati	Toronto FC	253	2242	1601	1490149
2026-03-09	primera división paraguay	Rubio NU	2 de Mayo	250	1185	2140	1505011
2026-03-09	primera división paraguay	Sportivo Trinidense	Nacional Asuncion	250	1187	1175	1505012
2026-03-09	serie a italia	Lazio	Sassuolo	135	487	488	1378140
2026-03-09	super lig	Eyüpspor	Kocaelispor	203	3588	7411	1394652
2026-03-09	super lig	Alanyaspor	Gençlerbirliği S.K.	203	996	997	1394649
2026-03-09	super lig	Kayserispor	Trabzonspor	203	1001	998	1394655
