# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-01-07	premier league	Bournemouth	Tottenham	39	35	47	1379170
2026-01-07	premier league	Brentford	Sunderland	39	55	746	1379171
2026-01-07	premier league	Crystal Palace	Aston Villa	39	52	66	1379173
2026-01-07	premier league	Everton	Wolves	39	45	39	1379174
2026-01-07	premier league	Fulham	Chelsea	39	36	49	1379175
2026-01-07	premier league	Manchester City	Brighton	39	50	51	1379176
2026-01-07	premier league	Burnley	Manchester United	39	44	33	1379172
2026-01-07	premier league	Newcastle	Leeds	39	34	63	1379177
2026-01-07	serie a italia	Bologna	Atalanta	135	500	499	1378044
2026-01-07	serie a italia	Napoli	Verona	135	492	504	1378049
2026-01-07	serie a italia	Lazio	Fiorentina	135	487	502	1378046
2026-01-07	serie a italia	Parma	Inter	135	523	505	1378050
2026-01-07	serie a italia	Torino	Udinese	135	503	494	1378053
2026-01-07	taça da liga	Benfica	SC Braga	97	211	217	1484853
