# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-02-06	2. bundesliga	Preußen Münster	VfL Bochum	79	1313	176	1388801
2026-02-06	2. bundesliga	SpVgg Greuther Fürth	1. FC Magdeburg	79	178	179	1388797
2026-02-06	bundesliga	Union Berlin	Eintracht Frankfurt	78	182	169	1388495
2026-02-06	championship	Charlton	QPR	40	1335	72	1386912
2026-02-06	cymru premier league	Briton Ferry	Haverfordwest County AFC	110	2201	2194	1508991
2026-02-06	cymru premier league	GAP Connah S Quay FC	Caernarfon Town	110	357	356	1508961
2026-02-06	eredivisie	NAC Breda	Excelsior	88	203	196	1381059
2026-02-06	laliga	Celta Vigo	Osasuna	140	538	727	1391043
2026-02-06	laliga2	Leganes	Granada CF	141	537	715	1392034
2026-02-06	liga portugal 2	FC Porto B	Academico Viseu	95	243	238	1398150
2026-02-06	liga portugal 2	Chaves	Penafiel	95	223	235	1398149
2026-02-06	ligue 1	Metz	Lille	61	112	79	1387883
2026-02-06	ligue 2	Annecy	Grenoble	62	3012	101	1389307
2026-02-06	ligue 2	Boulogne	Rodez	62	1299	1301	1389308
2026-02-06	ligue 2	Dunkerque	Guingamp	62	1304	90	1389313
2026-02-06	ligue 2	RED Star FC 93	PAU	62	104	1297	1396831
2026-02-06	ligue 2	Reims	Bastia	62	93	1305	1389310
2026-02-06	premier league	Leeds	Nottingham Forest	39	63	65	1379214
2026-02-06	primera a colombia	Millonarios	Deportivo Pereira	239	1125	1462	1506007
2026-02-06	primera división paraguay	Club Sp. San Lorenzo	Deportivo Recoleta	250	2125	10476	1504981
2026-02-06	pro league	KVC Westerlo	St. Truiden	144	261	735	1382610
2026-02-06	saudi arabia	NEOM	Al Riyadh	307	10513	10511	1436095
2026-02-06	saudi arabia	Al-Ettifaq	Damac	307	2934	2956	1436101
2026-02-06	saudi arabia	Al-Nassr	Al-Ittihad FC	307	2939	2938	1436093
2026-02-06	scottish cup	Airdrie United	ST Mirren	181	4668	251	1509663
2026-02-06	serie a brazil	Vasco DA Gama	Chapecoense-sc	71	133	132	1492129
2026-02-06	serie a brazil	Cruzeiro	Coritiba	71	135	147	1492123
2026-02-06	serie a italia	Verona	Pisa	135	504	801	1378103
2026-02-06	serie b	Cesena	Pescara	136	509	525	1419813
2026-02-06	superligaen	Kisvarda FC	Kazincbarcikai	271	2394	2410	1380297
