TSV: 2026-01-07	premier league	Bournemouth	Tottenham	1379170	3-2	FT	2-1
TSV: 2026-01-07	premier league	Brentford	Sunderland	1379171	3-0	FT	1-0
TSV: 2026-01-07	premier league	Crystal Palace	Aston Villa	1379173	0-0	FT	0-0
TSV: 2026-01-07	premier league	Everton	Wolves	1379174	1-1	FT	1-0
TSV: 2026-01-07	premier league	Fulham	Chelsea	1379175	2-1	FT	0-0
TSV: 2026-01-07	premier league	Manchester City	Brighton	1379176	1-1	FT	1-0
TSV: 2026-01-07	premier league	Burnley	Manchester United	1379172	2-2	FT	1-0
TSV: 2026-01-07	premier league	Newcastle	Leeds	1379177	4-3	FT	1-2
TSV: 2026-01-07	serie a italia	Bologna	Atalanta	1378044	0-2	FT	0-1
TSV: 2026-01-07	serie a italia	Napoli	Verona	1378049	2-2	FT	0-2
TSV: 2026-01-07	serie a italia	Lazio	Fiorentina	1378046	2-2	FT	0-0
TSV: 2026-01-07	serie a italia	Parma	Inter	1378050	0-2	FT	0-1
TSV: 2026-01-07	serie a italia	Torino	Udinese	1378053	1-2	FT	0-0
TSV: 2026-01-07	taça da liga	Benfica	SC Braga	1484853	1-3	FT	0-2
