TSV:	2026-01-07	premier league	Burnley (19)	Manchester United (7)	Team2 scores (FT)	5.0	FORT PLUS [R:19-7]
TSV:	2026-01-07	serie a italia	Bologna (8)	Atalanta (7)	Team2 scores (FT)	5.0	FORT PLUS [R:8-7]
