TSV:	2026-01-20	20:45	fa cup	Salford City (—) vs Swindon Town (—)	HT 1X Home	FORT PLUS [R:—-—]                  	1.29
TSV:	2026-01-20	20:45	championship	Swansea (17) vs Blackburn (20)	HT 1X Home	FORT PLUS [R:17-20]                	1.23
TSV:	2026-01-20	20:45	championship	West Brom (18) vs Norwich (22)	HT 1X Home	FORT PLUS [R:18-22]                	1.18
