TSV:	2026-01-20	16:30	uefa champions league	Kairat Almaty (36) vs Club Brugge KV (31)	Over 2.5 (FT)	TRÈS FORT [R:36-31]                	1.62
TSV:	2026-01-20	18:45	uefa champions league	Bodo/Glimt (32) vs Manchester City (4)	Over 2.5 (FT)	FORT PLUS [R:32-4]                 	1.35
TSV:	2026-01-20	21:00	championship	Wrexham (9) vs Leicester (12)	Over 2.5 (FT)	MEGA EXPLOSION [R:9-12]            	2.02
TSV:	2026-01-20	21:00	uefa champions league	Sporting CP (14) vs Paris Saint Germain (3)	Over 2.5 (FT)	EXPLOSION [R:14-3]                 	1.6
TSV:	2026-01-20	21:00	uefa champions league	Villarreal (35) vs Ajax (34)	Over 2.5 (FT)	EXPLOSION [R:35-34]                	1.44
TSV:	2026-01-20	21:00	uefa champions league	Real Madrid (7) vs Monaco (19)	Over 2.5 (FT)	FORT PLUS [R:7-19]                 	1.35
