# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-02-03	championship	Blackburn	Sheffield Wednesday	40	67	74	1386773
2026-02-03	championship	Hull City	Watford	40	64	38	1386854
2026-02-03	championship	Portsmouth	Ipswich	40	1355	57	1386857
2026-02-03	championship	Sheffield Utd	Oxford United	40	62	1338	1386856
2026-02-03	copa del rey	Albacete	Barcelona	143	722	529	1509770
2026-02-03	coupe de france	Reims	Le Mans	66	93	1298	1506882
2026-02-03	coupe de france	Marseille	Rennes	66	81	94	1506880
2026-02-03	dfb pokal	Bayer Leverkusen	FC St. Pauli	81	168	186	1489462
2026-02-03	league cup	Arsenal	Chelsea	48	42	49	1498260
2026-02-03	liga profesional argentina	Argentinos JRS	Belgrano Cordoba	128	458	440	1491848
2026-02-03	liga profesional argentina	Union Santa Fe	Gimnasia M.	128	441	1066	1491862
2026-02-03	liga profesional argentina	Banfield	Estudiantes de Rio Cuarto	128	449	2424	1491850
2026-02-03	premiership	ST Mirren	Heart Of Midlothian	179	251	254	1382815
2026-02-03	primera a colombia	Internacional de Bogota	Deportes Tolima	239	1134	1142	1505964
2026-02-03	primera a colombia	Deportivo Pereira	Junior	239	1462	1135	1505965
2026-02-03	primera división paraguay	Cerro Porteno	Sportivo Luqueno	250	1176	1183	1504972
2026-02-03	saudi arabia	Damac	Al Kholood	307	2956	10509	1436085
2026-02-03	saudi arabia	Al Khaleej Saihat	Al-Qadisiyah FC	307	2928	2933	1436089
2026-02-03	saudi arabia	Al-Ettifaq	Al Taawon	307	2934	2936	1436088
2026-02-03	schweizer cup	Neuchatel Xamax FC	Yverdon Sport	209	1015	6653	1489253
2026-02-03	schweizer cup	Grasshoppers	FC Sion	209	1013	630	1489250
2026-02-03	serie a italia	Bologna	AC Milan	135	500	489	1378084
