TSV:	2026-03-31	00:00	international friendlies	China PR U20 (—) vs Australia U20 (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Morocco U18 (—) vs Iceland U19 (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Egypt U20 (—) vs Algeria U20 (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Chile U20 (—) vs Peru U20 (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Niger (—) vs Togo (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Norway (—) vs Switzerland (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Hungary (—) vs Greece (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Haiti (—) vs Iceland (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	South Africa (—) vs Panama (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Morocco (—) vs Paraguay (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Austria (—) vs South Korea (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	England (—) vs Japan (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Netherlands (—) vs Ecuador (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	laliga2	Deportivo La Coruna (3) vs Cordoba (12)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:3-12]	—
TSV:	2026-03-31	00:00	uefa wc qualifiers	Bosnia & Herzegovina (—) vs Italy (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	uefa wc qualifiers	Czech Republic (—) vs Denmark (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	uefa wc qualifiers	Sweden (—) vs Poland (—)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Equatorial Guinea (—) vs Madagascar (—)	Over 15 (FT)	7.0	EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	India U17 (—) vs Korea Republic U17 (—)	Over 15 (FT)	7.0	EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Qatar (—) vs Argentina (—)	Over 15 (FT)	7.0	EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Slovakia (—) vs Romania (—)	Over 15 (FT)	7.0	EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Brazil U20 (—) vs Paraguay U20 (—)	Over 15 (FT)	7.0	EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	laliga2	Mirandes (21) vs Albacete (13)	Over 15 (FT)	7.0	EXPLOSION [R:21-13]	—
TSV:	2026-03-31	00:00	liga profesional argentina	Aldosivi (13) vs Argentinos JRS (5)	Over 15 (FT)	7.0	EXPLOSION [R:13-5]	—
TSV:	2026-03-31	00:00	primera división paraguay	Libertad Asuncion (1) vs Deportivo Recoleta (7)	Over 15 (FT)	7.0	EXPLOSION [R:1-7]	—
TSV:	2026-03-31	00:00	international friendlies	San Marino (—) vs Andorra (—)	Over 15 (FT)	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Jordan (—) vs Nigeria (—)	Over 15 (FT)	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Scotland (—) vs Ivory Coast (—)	Over 15 (FT)	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Rep. Of Ireland (—) vs FYR Macedonia (—)	Over 15 (FT)	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Ukraine (—) vs Albania (—)	Over 15 (FT)	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Wales (—) vs Northern Ireland (—)	Over 15 (FT)	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Spain (—) vs Egypt (—)	Over 15 (FT)	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	primera a colombia	Millonarios (12) vs Fortaleza FC (6)	Over 15 (FT)	6.0	TRÈS FORT [R:12-6]	—
TSV:	2026-03-31	00:00	uefa wc qualifiers	Kosovo (—) vs Türkiye (—)	Over 15 (FT)	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Korea DPR U23 (—) vs Thailand U23 (—)	Over 15 (FT)	5.0	FORT PLUS [R:—-—]	—
