TSV:	2026-03-31	00:00	primera a colombia	Millonarios (12) vs Fortaleza FC (6)	Team1 scores (FT)	5.0	FORT PLUS [R:12-6]	—
TSV:	2026-03-31	00:00	international friendlies	China PR U20 (—) vs Australia U20 (—)	Team1 scores (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Portugal U18 (—) vs USA U18 (—)	Team1 scores (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Chile U20 (—) vs Peru U20 (—)	Team1 scores (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Morocco (—) vs Paraguay (—)	Team1 scores (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Brazil U20 (—) vs Paraguay U20 (—)	Team1 scores (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	laliga2	Deportivo La Coruna (3) vs Cordoba (12)	Team1 scores (FT)	4.0	FORT [R:3-12]	—
TSV:	2026-03-31	00:00	primera a colombia	Independiente Medellin (1) vs America de Cali (8)	Team1 scores (FT)	4.0	FORT [R:1-8]	—
TSV:	2026-03-31	00:00	international friendlies	Korea DPR U23 (—) vs Thailand U23 (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Morocco U18 (—) vs Iceland U19 (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Niger (—) vs Togo (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Norway (—) vs Switzerland (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Hungary (—) vs Greece (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Haiti (—) vs Iceland (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	South Africa (—) vs Panama (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Guinea (—) vs Benin (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Algeria (—) vs Uruguay (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Netherlands (—) vs Ecuador (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Slovakia (—) vs Romania (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Wales (—) vs Northern Ireland (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Senegal (—) vs Gambia (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Spain (—) vs Egypt (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	laliga2	Mirandes (21) vs Albacete (13)	Team1 scores (FT)	3.0	MOYEN PLUS [R:21-13]	—
TSV:	2026-03-31	00:00	primera división paraguay	Libertad Asuncion (1) vs Deportivo Recoleta (7)	Team1 scores (FT)	3.0	MOYEN PLUS [R:1-7]	—
TSV:	2026-03-31	00:00	uefa wc qualifiers	Kosovo (—) vs Türkiye (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
