TSV:	2026-03-31	00:00	international friendlies	Korea Republic U23 (—) vs USA U21 (—)	HT 1X Home	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Zimbabwe (—) vs Zambia U23 (—)	HT 1X Home	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Morocco U18 (—) vs Iceland U19 (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Chile U20 (—) vs Peru U20 (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Hungary (—) vs Greece (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Morocco (—) vs Paraguay (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Peru (—) vs Honduras (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Algeria (—) vs Uruguay (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Rep. Of Ireland (—) vs FYR Macedonia (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Burkina Faso (—) vs Guinea-Bissau (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Spain (—) vs Egypt (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-31	00:00	primera a colombia	Millonarios (12) vs Fortaleza FC (6)	HT 1X Home	6.0	TRÈS FORT [R:12-6]	—
TSV:	2026-03-31	00:00	international friendlies	Palestine (—) vs Mauritania (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Portugal U18 (—) vs USA U18 (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Russia (—) vs Mali (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Guinea (—) vs Benin (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Scotland (—) vs Ivory Coast (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Brazil U20 (—) vs Paraguay U20 (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-31	00:00	laliga2	Deportivo La Coruna (3) vs Cordoba (12)	HT 1X Home	5.0	FORT PLUS [R:3-12]	—
TSV:	2026-03-31	00:00	laliga2	Valladolid (17) vs Cadiz (18)	HT 1X Home	5.0	FORT PLUS [R:17-18]	—
TSV:	2026-03-31	00:00	primera a colombia	Independiente Medellin (1) vs America de Cali (8)	HT 1X Home	5.0	FORT PLUS [R:1-8]	—
TSV:	2026-03-31	00:00	international friendlies	China PR U20 (—) vs Australia U20 (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	China PR U23 (—) vs Vietnam U23 (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Botswana (—) vs Malawi (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Costa Rica (—) vs Iran (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	UAE U23 (—) vs Oman U23 (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Croatia U18 (—) vs England U18 (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Niger (—) vs Togo (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Montenegro (—) vs Slovenia (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Netherlands (—) vs Ecuador (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	international friendlies	Wales (—) vs Northern Ireland (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-31	00:00	laliga2	Mirandes (21) vs Albacete (13)	HT 1X Home	4.0	FORT [R:21-13]	—
TSV:	2026-03-31	00:00	liga profesional argentina	Aldosivi (13) vs Argentinos JRS (5)	HT 1X Home	4.0	FORT [R:13-5]	—
TSV:	2026-03-31	00:00	primera división paraguay	2 de Mayo (11) vs Nacional Asuncion (8)	HT 1X Home	4.0	FORT [R:11-8]	—
TSV:	2026-03-31	00:00	international friendlies	Korea DPR U23 (—) vs Thailand U23 (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
