TSV: 2026-01-10	bundesliga	1. FC Heidenheim	1. FC Köln	1388448	2-2	FT	2-1
TSV: 2026-01-10	bundesliga	FC St. Pauli	RB Leipzig	1388449		PST
TSV: 2026-01-10	bundesliga	SC Freiburg	Hamburger SV	1388447	2-1	FT	0-0
TSV: 2026-01-10	bundesliga	Union Berlin	FSV Mainz 05	1388450	2-2	FT	0-1
TSV: 2026-01-10	bundesliga	Werder Bremen	1899 Hoffenheim	1388451		PST
TSV: 2026-01-10	bundesliga	Bayer Leverkusen	VfB Stuttgart	1388443	1-4	FT	0-4
TSV: 2026-01-10	coupe de france	Angers	Toulouse	1495617	1-1	PEN	0-0
TSV: 2026-01-10	coupe de france	Bastia	Estac Troyes	1495619	0-2	FT	0-1
TSV: 2026-01-10	coupe de france	Montreuil	Amiens	1495628	2-4	FT	1-3
TSV: 2026-01-10	coupe de france	Orleans	Monaco	1495630	1-3	FT	0-1
TSV: 2026-01-10	coupe de france	Avranches	Strasbourg	1495618	0-6	FT	0-3
TSV: 2026-01-10	coupe de france	Hauts Lyonnais	Lorient	1495622	1-3	FT	1-1
TSV: 2026-01-10	coupe de france	Istres	Laval	1495623	0-2	FT	0-1
TSV: 2026-01-10	coupe de france	Le Puy Foot	Reims	1495625	0-0	PEN	0-0
TSV: 2026-01-10	coupe de france	Sochaux	Lens	1495632		PST
TSV: 2026-01-10	eredivisie	AZ Alkmaar	FC Volendam	1381020	1-0	FT	1-0
TSV: 2026-01-10	eredivisie	Twente	PEC Zwolle	1381028	1-1	FT	0-0
TSV: 2026-01-10	eredivisie	PSV Eindhoven	Excelsior	1381025	5-1	FT	4-1
TSV: 2026-01-10	eredivisie	Groningen	NAC Breda	1381022	0-0	FT	0-0
TSV: 2026-01-10	fa cup	Cheltenham	Leicester	1490795	0-2	FT	0-2
TSV: 2026-01-10	fa cup	Everton	Sunderland	1490798	1-1	PEN	0-1
TSV: 2026-01-10	fa cup	Macclesfield	Crystal Palace	1490804	2-1	FT	1-0
TSV: 2026-01-10	fa cup	Wolves	Shrewsbury	1490820	6-1	FT	3-1
TSV: 2026-01-10	fa cup	Boreham Wood	Burton Albion	1490790	0-5	FT	0-2
TSV: 2026-01-10	fa cup	Burnley	Millwall	1490792	5-1	FT	3-0
TSV: 2026-01-10	fa cup	Doncaster	Southampton	1490797	2-3	FT	0-3
TSV: 2026-01-10	fa cup	Fulham	Middlesbrough	1490799	3-1	FT	0-1
TSV: 2026-01-10	fa cup	Ipswich	Blackpool	1490802	2-1	FT	1-0
TSV: 2026-01-10	fa cup	Manchester City	Exeter City	1490805	10-1	FT	4-0
TSV: 2026-01-10	fa cup	Newcastle	Bournemouth	1490808	3-3	PEN	0-0
TSV: 2026-01-10	fa cup	Salford City	Swindon Town	1490813		PST
TSV: 2026-01-10	fa cup	Sheffield Wednesday	Brentford	1490815	0-2	FT	0-1
TSV: 2026-01-10	fa cup	Stoke City	Coventry	1490816	1-0	FT	0-0
TSV: 2026-01-10	fa cup	Bristol City	Watford	1490791	5-1	FT	2-0
TSV: 2026-01-10	fa cup	Cambridge United	Birmingham	1490793	2-3	FT	0-2
TSV: 2026-01-10	fa cup	Grimsby	Weston-super-Mare	1490800	3-2	FT	1-0
TSV: 2026-01-10	fa cup	Tottenham	Aston Villa	1490818	1-2	FT	0-2
TSV: 2026-01-10	fa cup	Charlton	Chelsea	1490794	1-5	FT	0-1
TSV: 2026-01-10	laliga	Oviedo	Real Betis	1391005	1-1	FT	0-0
TSV: 2026-01-10	laliga	Villarreal	Alaves	1391008	3-1	FT	0-0
TSV: 2026-01-10	laliga	Girona	Osasuna	1391002	1-0	FT	1-0
TSV: 2026-01-10	saudi arabia	Al Riyadh	Al-Fayha	1436031	1-1	FT	0-1
TSV: 2026-01-10	saudi arabia	Al Okhdood	Al-Ahli Jeddah	1436038	0-1	FT	0-0
TSV: 2026-01-10	serie a italia	Como	Bologna	1378055	1-1	FT	0-0
TSV: 2026-01-10	serie a italia	Udinese	Pisa	1378062	2-2	FT	2-1
TSV: 2026-01-10	serie a italia	AS Roma	Sassuolo	1378061	2-0	FT	0-0
TSV: 2026-01-10	serie a italia	Atalanta	Torino	1378054	2-0	FT	1-0
TSV: 2026-01-10	serie b	Avellino	Sampdoria	1419777	2-1	FT	1-0
TSV: 2026-01-10	serie b	Carrarese	Bari	1419778	1-0	FT	0-0
TSV: 2026-01-10	serie b	Frosinone	Catanzaro	1419772	2-0	FT	0-0
TSV: 2026-01-10	serie b	Reggiana	Venezia	1419780	1-3	FT	1-2
TSV: 2026-01-10	serie b	Sudtirol	Spezia	1419771	2-1	FT	1-1
TSV: 2026-01-10	serie b	Virtus Entella	Monza	1419773	1-0	FT	0-0
TSV: 2026-01-10	serie b	Juve Stabia	Pescara	1419774	2-2	FT	0-1
TSV: 2026-01-10	serie b	Cesena	Empoli	1419776	0-1	FT	0-0
TSV: 2026-01-10	taça da liga	Guimaraes	SC Braga	1503637	2-1	FT	0-1
TSV: 2026-01-10	laliga	Valencia	Elche	1391007	1-1	FT	0-0
TSV: 2026-01-10	laliga2	Mirandes	Almeria	1391994	2-2	FT	1-1
TSV: 2026-01-10	laliga2	FC Andorra	Cultural Leonesa	1396969	1-1	FT	0-1
TSV: 2026-01-10	bundesliga	1. FC Heidenheim	1. FC Köln	1388448	2-2	FT	2-1
TSV: 2026-01-10	bundesliga	FC St. Pauli	RB Leipzig	1388449		PST
TSV: 2026-01-10	bundesliga	SC Freiburg	Hamburger SV	1388447	2-1	FT	0-0
TSV: 2026-01-10	bundesliga	Union Berlin	FSV Mainz 05	1388450	2-2	FT	0-1
TSV: 2026-01-10	bundesliga	Werder Bremen	1899 Hoffenheim	1388451		PST
TSV: 2026-01-10	bundesliga	Bayer Leverkusen	VfB Stuttgart	1388443	1-4	FT	0-4
TSV: 2026-01-10	coupe de france	Angers	Toulouse	1495617	1-1	PEN	0-0
TSV: 2026-01-10	coupe de france	Bastia	Estac Troyes	1495619	0-2	FT	0-1
TSV: 2026-01-10	coupe de france	Montreuil	Amiens	1495628	2-4	FT	1-3
TSV: 2026-01-10	coupe de france	Orleans	Monaco	1495630	1-3	FT	0-1
TSV: 2026-01-10	coupe de france	Avranches	Strasbourg	1495618	0-6	FT	0-3
TSV: 2026-01-10	coupe de france	Hauts Lyonnais	Lorient	1495622	1-3	FT	1-1
TSV: 2026-01-10	coupe de france	Istres	Laval	1495623	0-2	FT	0-1
TSV: 2026-01-10	coupe de france	Le Puy Foot	Reims	1495625	0-0	PEN	0-0
TSV: 2026-01-10	coupe de france	Sochaux	Lens	1495632		PST
TSV: 2026-01-10	eredivisie	AZ Alkmaar	FC Volendam	1381020	1-0	FT	1-0
TSV: 2026-01-10	eredivisie	Twente	PEC Zwolle	1381028	1-1	FT	0-0
TSV: 2026-01-10	eredivisie	PSV Eindhoven	Excelsior	1381025	5-1	FT	4-1
TSV: 2026-01-10	eredivisie	Groningen	NAC Breda	1381022	0-0	FT	0-0
TSV: 2026-01-10	fa cup	Cheltenham	Leicester	1490795	0-2	FT	0-2
TSV: 2026-01-10	fa cup	Everton	Sunderland	1490798	1-1	PEN	0-1
TSV: 2026-01-10	fa cup	Macclesfield	Crystal Palace	1490804	2-1	FT	1-0
TSV: 2026-01-10	fa cup	Wolves	Shrewsbury	1490820	6-1	FT	3-1
TSV: 2026-01-10	fa cup	Boreham Wood	Burton Albion	1490790	0-5	FT	0-2
TSV: 2026-01-10	fa cup	Burnley	Millwall	1490792	5-1	FT	3-0
TSV: 2026-01-10	fa cup	Doncaster	Southampton	1490797	2-3	FT	0-3
TSV: 2026-01-10	fa cup	Fulham	Middlesbrough	1490799	3-1	FT	0-1
TSV: 2026-01-10	fa cup	Ipswich	Blackpool	1490802	2-1	FT	1-0
TSV: 2026-01-10	fa cup	Manchester City	Exeter City	1490805	10-1	FT	4-0
TSV: 2026-01-10	fa cup	Newcastle	Bournemouth	1490808	3-3	PEN	0-0
TSV: 2026-01-10	fa cup	Salford City	Swindon Town	1490813		PST
TSV: 2026-01-10	fa cup	Sheffield Wednesday	Brentford	1490815	0-2	FT	0-1
TSV: 2026-01-10	fa cup	Stoke City	Coventry	1490816	1-0	FT	0-0
TSV: 2026-01-10	fa cup	Bristol City	Watford	1490791	5-1	FT	2-0
TSV: 2026-01-10	fa cup	Cambridge United	Birmingham	1490793	2-3	FT	0-2
TSV: 2026-01-10	fa cup	Grimsby	Weston-super-Mare	1490800	3-2	FT	1-0
TSV: 2026-01-10	fa cup	Tottenham	Aston Villa	1490818	1-2	FT	0-2
TSV: 2026-01-10	fa cup	Charlton	Chelsea	1490794	1-5	FT	0-1
TSV: 2026-01-10	laliga	Oviedo	Real Betis	1391005	1-1	FT	0-0
TSV: 2026-01-10	laliga	Villarreal	Alaves	1391008	3-1	FT	0-0
TSV: 2026-01-10	laliga	Girona	Osasuna	1391002	1-0	FT	1-0
TSV: 2026-01-10	laliga	Valencia	Elche	1391007	1-1	FT	0-0
TSV: 2026-01-10	laliga2	Mirandes	Almeria	1391994	2-2	FT	1-1
TSV: 2026-01-10	laliga2	FC Andorra	Cultural Leonesa	1396969	1-1	FT	0-1
TSV: 2026-01-10	laliga2	Real Sociedad II	Albacete	1391989	0-0	FT	0-0
TSV: 2026-01-10	laliga2	Burgos	Eibar	1391987	1-0	FT	0-0
TSV: 2026-01-10	laliga2	Las Palmas	Deportivo La Coruna	1391991	1-1	FT	1-1
TSV: 2026-01-10	laliga2	Racing Santander	Zaragoza	1391985	2-3	FT	0-2
TSV: 2026-01-10	liga mx	Guadalajara Chivas	Pachuca	1379624	0-1	FT	0-0
TSV: 2026-01-10	liga mx	Mazatlán	FC Juarez	1491793	1-2	FT	1-2
TSV: 2026-01-10	liga mx	Atlas	Puebla	1491791	1-0	FT	1-0
TSV: 2026-01-10	liga mx	Club Tijuana	Club America	1491792	0-0	FT	0-0
TSV: 2026-01-10	premiership	Celtic	Dundee Utd	1382793	4-0	FT	2-0
TSV: 2026-01-10	premiership	Hibernian	Motherwell	1382795	1-1	FT	0-0
TSV: 2026-01-10	premiership	Livingston	Kilmarnock	1382796	1-1	FT	1-0
TSV: 2026-01-10	premiership	ST Mirren	Falkirk	1382797	0-2	FT	0-0
TSV: 2026-01-10	saudi arabia	NEOM	Al-Fateh	1436033	0-1	FT	0-1
TSV: 2026-01-10	saudi arabia	Al Riyadh	Al-Fayha	1436031	1-1	FT	0-1
TSV: 2026-01-10	saudi arabia	Al Okhdood	Al-Ahli Jeddah	1436038	0-1	FT	0-0
TSV: 2026-01-10	serie a italia	Como	Bologna	1378055	1-1	FT	0-0
TSV: 2026-01-10	serie a italia	Udinese	Pisa	1378062	2-2	FT	2-1
TSV: 2026-01-10	serie a italia	AS Roma	Sassuolo	1378061	2-0	FT	0-0
TSV: 2026-01-10	serie a italia	Atalanta	Torino	1378054	2-0	FT	1-0
TSV: 2026-01-10	serie b	Avellino	Sampdoria	1419777	2-1	FT	1-0
TSV: 2026-01-10	serie b	Carrarese	Bari	1419778	1-0	FT	0-0
TSV: 2026-01-10	serie b	Frosinone	Catanzaro	1419772	2-0	FT	0-0
TSV: 2026-01-10	serie b	Reggiana	Venezia	1419780	1-3	FT	1-2
TSV: 2026-01-10	serie b	Sudtirol	Spezia	1419771	2-1	FT	1-1
TSV: 2026-01-10	serie b	Virtus Entella	Monza	1419773	1-0	FT	0-0
TSV: 2026-01-10	serie b	Juve Stabia	Pescara	1419774	2-2	FT	0-1
TSV: 2026-01-10	serie b	Cesena	Empoli	1419776	0-1	FT	0-0
TSV: 2026-01-10	taça da liga	Guimaraes	SC Braga	1503637	2-1	FT	0-1
