TSV: 2026-01-25	2. bundesliga	FC Schalke 04	1. FC Kaiserslautern	1388784	2-2	FT	0-0
TSV: 2026-01-25	2. bundesliga	SC Paderborn 07	Preußen Münster	1388783	2-1	FT	0-1
TSV: 2026-01-25	2. bundesliga	SV Elversberg	VfL Bochum	1388778	1-1	FT	0-1
TSV: 2026-01-25	bundesliga	Borussia Mönchengladbach	VfB Stuttgart	1388472	0-3	FT	0-1
TSV: 2026-01-25	bundesliga	SC Freiburg	1. FC Köln	1388474	2-1	FT	2-1
TSV: 2026-01-25	championship	Portsmouth	Southampton	1386895	1-1	FT	0-0
TSV: 2026-01-25	eredivisie	Telstar	AZ Alkmaar	1381044	0-1	FT	0-0
TSV: 2026-01-25	eredivisie	Groningen	Fortuna Sittard	1381041	1-2	FT	1-2
TSV: 2026-01-25	eredivisie	Feyenoord	Heracles	1381039	4-2	FT	2-1
TSV: 2026-01-25	eredivisie	Utrecht	Sparta Rotterdam	1381046	0-1	FT	0-1
TSV: 2026-01-25	laliga	Atletico Madrid	Mallorca	1391020	3-0	FT	1-0
TSV: 2026-01-25	laliga	Barcelona	Oviedo	1391021	3-0	FT	0-0
TSV: 2026-01-25	laliga	Real Sociedad	Celta Vigo	1391025	3-1	FT	1-0
TSV: 2026-01-25	laliga	Alaves	Real Betis	1391019	2-1	FT	1-0
TSV: 2026-01-25	laliga2	FC Andorra	Huesca	1396971	1-1	FT	1-1
TSV: 2026-01-25	laliga2	Eibar	Almeria	1392016	1-0	FT	0-0
TSV: 2026-01-25	laliga2	Zaragoza	Castellón	1392009	0-0	FT	0-0
TSV: 2026-01-25	laliga2	Deportivo La Coruna	Racing Santander	1392014	0-1	FT	0-0
TSV: 2026-01-25	liga portugal	Nacional	Rio Ave	1396407	4-0	FT	1-0
TSV: 2026-01-25	liga portugal	Benfica	Estrela	1396400	4-0	FT	1-0
TSV: 2026-01-25	liga portugal	Famalicao	Tondela	1396404	3-0	FT	1-0
TSV: 2026-01-25	liga portugal	SC Braga	Alverca	1396401	5-0	FT	4-0
TSV: 2026-01-25	liga portugal 2	FC Porto B	Vizela	1398132	1-0	FT	0-0
TSV: 2026-01-25	liga portugal 2	Portimonense	Feirense	1398138	0-1	FT	0-0
TSV: 2026-01-25	liga portugal 2	Torreense	Farense	1398139	2-1	FT	1-0
TSV: 2026-01-25	liga portugal 2	Oliveirense	Penafiel	1398136	2-1	FT	1-0
TSV: 2026-01-25	ligue 1	Nantes	Nice	1387866	1-4	FT	1-3
TSV: 2026-01-25	ligue 1	Metz	Lyon	1387865	2-5	FT	1-4
TSV: 2026-01-25	ligue 1	Paris FC	Angers	1387867	0-0	FT	0-0
TSV: 2026-01-25	ligue 1	Stade Brestois 29	Toulouse	1387861	0-2	FT	0-2
TSV: 2026-01-25	ligue 1	Lille	Strasbourg	1387863	1-4	FT	0-2
TSV: 2026-01-25	premier league	Brentford	Nottingham Forest	1379191	0-2	FT	0-1
TSV: 2026-01-25	premier league	Crystal Palace	Chelsea	1379193	1-3	FT	0-1
TSV: 2026-01-25	premier league	Newcastle	Aston Villa	1379197	0-2	FT	0-1
TSV: 2026-01-25	premier league	Arsenal	Manchester United	1379189	2-3	FT	1-1
TSV: 2026-01-25	premiership	Heart Of Midlothian	Celtic	1382801	2-2	FT	0-1
TSV: 2026-01-25	premiership	Rangers	Dundee	1382803	3-0	FT	0-0
TSV: 2026-01-25	pro league	Antwerp	Charleroi	1382597	0-2	FT	0-1
TSV: 2026-01-25	pro league	Genk	Cercle Brugge	1382596	1-1	FT	1-0
TSV: 2026-01-25	pro league	Anderlecht	Dender	1382594	0-0	FT	0-0
TSV: 2026-01-25	pro league	KV Mechelen	KVC Westerlo	1382599	1-1	FT	0-1
TSV: 2026-01-25	saudi arabia	Al Najma	Al-Qadisiyah FC	1436071	1-3	FT	0-1
TSV: 2026-01-25	saudi arabia	Al Riyadh	Al-Hilal Saudi FC	1436066	1-1	FT	0-1
TSV: 2026-01-25	saudi arabia	Al-Fayha	Al-Fateh	1436072	2-0	FT	0-0
TSV: 2026-01-25	serie a italia	Sassuolo	Cremonese	1378082	1-0	FT	1-0
TSV: 2026-01-25	serie a italia	Atalanta	Parma	1378074	4-0	FT	2-0
TSV: 2026-01-25	serie a italia	Genoa	Bologna	1378077	3-2	FT	0-1
TSV: 2026-01-25	serie a italia	Juventus	Napoli	1378079	3-0	FT	1-0
TSV: 2026-01-25	serie a italia	AS Roma	AC Milan	1378081	1-1	FT	0-0
TSV: 2026-01-25	serie b	Sudtirol	Padova	1419796	3-0	FT	2-0
TSV: 2026-01-25	serie b	Catanzaro	Sampdoria	1419792	0-0	FT	0-0
TSV: 2026-01-25	super league switzerland	FC Thun	BSC Young Boys	1382418	4-1	FT	0-0
TSV: 2026-01-25	super league switzerland	FC ST. Gallen	Servette FC	1382417	2-4	FT	2-0
TSV: 2026-01-25	super league switzerland	FC Zurich	FC Basel 1893	1382419	3-4	FT	2-2
TSV: 2026-01-25	super lig	Gazişehir Gaziantep	Konyaspor	1394598	1-1	FT	1-0
TSV: 2026-01-25	super lig	Antalyaspor	Genclerbirligi	1394595	2-1	FT	1-1
TSV: 2026-01-25	super lig	Rizespor	Alanyaspor	1394601	1-1	FT	0-0
TSV: 2026-01-25	super lig	Fenerbahçe	Göztepe	1394597	1-1	FT	1-1
TSV: 2026-01-25	superligaen	Debreceni VSC	Diosgyori VTK	1380282	3-2	FT	1-2
TSV: 2026-01-25	superligaen	Kazincbarcikai	Zalaegerszegi TE	1380284	0-1	FT	0-0
TSV: 2026-01-25	superligaen	Ferencvarosi TC	Gyori ETO FC	1380283	1-3	FT	0-0
