# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-02-21	saudi arabia	Al-Nassr	Al-Hazm	307	2939	2945	1436112
2026-02-21	serie a italia	Juventus	Como	135	496	895	1378119
2026-02-21	serie a italia	Lecce	Inter	135	867	505	1378120
2026-02-21	serie a italia	Cagliari	Lazio	135	490	487	1378116
2026-02-21	serie b	Mantova	Sampdoria	136	1693	498	1419844
2026-02-21	serie b	Padova	Bari	136	870	508	1419841
2026-02-21	serie b	Palermo	Sudtirol	136	522	1578	1419847
2026-02-21	serie b	Venezia	Pescara	136	517	525	1419843
2026-02-21	serie b	Virtus Entella	Catanzaro	136	527	1687	1419846
2026-02-21	serie b	Cesena	Spezia	136	509	515	1419850
2026-02-21	serie b	Carrarese	Monza	136	1581	1579	1419845
2026-02-21	super league switzerland	FC Winterthur	FC Thun	207	2180	1012	1494549
2026-02-21	super league switzerland	Servette FC	FC ST. Gallen	207	2184	1011	1494548
2026-02-21	super league switzerland	Grasshoppers	FC Zurich	207	1013	783	1494550
2026-02-21	super lig	Eyüpspor	Genclerbirligi	203	3588	997	1394633
2026-02-21	super lig	Alanyaspor	Başakşehir	203	996	564	1394631
2026-02-21	super lig	Konyaspor	Galatasaray	203	607	645	1394638
2026-02-21	superligaen	Nyiregyhaza	Kisvarda FC	271	2403	2394	1380308
2026-02-21	superligaen	Kazincbarcikai	Puskas Academy	271	2410	2391	1380306
2026-02-21	superligaen	Ujpest	Diosgyori VTK	271	2255	2393	1380310
