TSV:	2026-03-18	18:00	super lig	Eyüpspor (16) vs Trabzonspor (3)	Team2 wins (FT)	6.0	TRÈS FORT [R:16-3]	1.58

TSV:	2026-03-18	21:00	uefa champions league	Tottenham (4) vs Atletico Madrid (14)	Team2 wins (FT)	6.0	TRÈS FORT [R:4-14]	2.48
