# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-02-16	championship	Coventry	Middlesbrough	40	1346	70	1386927
2026-02-16	fa cup	Macclesfield	Brentford	45	1380	55	1506259
2026-02-16	laliga	Girona	Barcelona	140	547	529	1391052
2026-02-16	laliga2	Real Sociedad II	Malaga	141	9585	535	1392047
2026-02-16	liga mx	Santos Laguna	Mazatlán	262	2285	14002	1492515
2026-02-16	liga portugal	Rio Ave	Moreirense	94	226	215	1396430
2026-02-16	liga portugal 2	Penafiel	Lusitânia Lourosa	95	235	6358	1398163
2026-02-16	liga profesional argentina	Instituto Cordoba	Central Cordoba de Santiago	128	478	1065	1491888
2026-02-16	liga profesional argentina	Rosario Central	Barracas Central	128	437	2432	1491889
2026-02-16	liga profesional argentina	Deportivo Riestra	Newells Old Boys	128	476	457	1491883
2026-02-16	ligue 2	Bastia	Estac Troyes	62	1305	110	1396832
2026-02-16	primera a colombia	Deportivo Cali	Atletico Nacional	239	1127	1137	1505992
2026-02-16	primera a colombia	Fortaleza FC	Chico	239	1147	1132	1505993
2026-02-16	primera división paraguay	Cerro Porteno	Nacional Asuncion	250	1176	1175	1504984
2026-02-16	serie a italia	Cagliari	Lecce	135	490	867	1378104
2026-02-16	super lig	Kasımpaşa	Fatih Karagümrük	203	1004	3589	1394628
