TSV:	2026-03-30	00:00	international friendlies	Tunisia U20 (—) vs Mauritania U20 (—)	Team2 scores (FT)	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-30	00:00	primera a colombia	Deportivo Pasto (17) vs Atletico Nacional (3)	Team2 scores (FT)	4.0	FORT [R:17-3]	—
