TSV:	2026-03-27	00:00	international friendlies	Russia U21 (—) vs Uzbekistan U23 (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Italy U20 (—) vs England U20 (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Russia (—) vs Nicaragua (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Algeria U23 (—) vs Congo DR U23 (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Saudi Arabia (—) vs Egypt (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	England (—) vs Uruguay (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Spain (—) vs Serbia (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Benin (—) vs Palestine (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Tunisia U20 (—) vs Mauritania U20 (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Benin (—) vs Liberia (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Guinea (—) vs Togo (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Russia (—) vs Mali (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Austria (—) vs Ghana (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Greece (—) vs Paraguay (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	primera división paraguay	Nacional Asuncion (8) vs Sportivo Luqueno (10)	HT 1X Home	5.0	FORT PLUS [R:8-10]	—
TSV:	2026-03-27	00:00	cymru premier league	Caernarfon Town (5) vs The New Saints (1)	HT 1X Home	4.0	FORT [R:5-1]	—
TSV:	2026-03-27	00:00	international friendlies	Liberia (—) vs Mauritania (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	UAE U23 (—) vs Oman U23 (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Montenegro (—) vs Andorra (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Morocco (—) vs Ecuador (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-27	00:00	liga profesional argentina	Argentinos JRS (5) vs Lanus (2)	HT 1X Home	4.0	FORT [R:5-2]	—
TSV:	2026-03-27	00:00	primera división paraguay	Deportivo Recoleta (7) vs Rubio NU (—)	HT 1X Home	4.0	FORT [R:7-—]	—
TSV:	2026-03-27	00:00	international friendlies	Japan U21 (—) vs USA U21 (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Jordan (—) vs Costa Rica (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Libya (—) vs Niger (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	international friendlies	Switzerland (—) vs Germany (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-27	00:00	laliga2	Cordoba (12) vs Mirandes (21)	HT 1X Home	3.0	MOYEN PLUS [R:12-21]	—
TSV:	2026-03-27	00:00	primera a colombia	Águilas Doradas (10) vs Alianza Valledupar (9)	HT 1X Home	3.0	MOYEN PLUS [R:10-9]	—
