# date	league	home	away	league_id	home_id	away_id	fixture_id
2026-03-27	cymru premier league	Caernarfon Town	The New Saints	110	356	354	1508979
2026-03-27	international friendlies	Colombia	Croatia	10	8	3	1512757
2026-03-27	international friendlies	Japan U21	USA U21	10	23539	27072	1537172
2026-03-27	international friendlies	Iran	Nigeria	10	22	19	1527854
2026-03-27	international friendlies	Benin	Palestine	10	1516	1562	1528270
2026-03-27	international friendlies	Kyrgyz Republic U23	Jordan U23	10	10941	10938	1537168
2026-03-27	international friendlies	Liberia	Mauritania	10	1525	1491	1528272
2026-03-27	international friendlies	Tunisia U20	Mauritania U20	10	11049	11038	1537171
2026-03-27	international friendlies	Russia U21	Uzbekistan U23	10	8219	10963	1537170
2026-03-27	international friendlies	Argentina U20	United States U20	10	10284	10306	1537169
2026-03-27	international friendlies	Italy U20	England U20	10	10289	10309	1536908
2026-03-27	international friendlies	Benin	Liberia	10	1516	1525	1537640
2026-03-27	international friendlies	Guinea	Togo	10	1509	1534	1528271
2026-03-27	international friendlies	Russia	Mali	10	4	1500	1525450
2026-03-27	international friendlies	Slovakia U18	Serbia U18	10	21479	22437	1537167
2026-03-27	international friendlies	Côte d'Ivoire U20	Tunisia U23	10	11026	20562	1537641
2026-03-27	international friendlies	Kyrgyz Republic U20	Bosnia-Herzegovina U17	10	21058	17943	1537166
2026-03-27	international friendlies	Mexico U20	Costa Rica U20	10	10293	10308	1537165
2026-03-27	international friendlies	UAE U23	Oman U23	10	10184	10950	1537642
2026-03-27	international friendlies	Russia	Nicaragua	10	4	5164	1536909
2026-03-27	international friendlies	Algeria U23	Congo DR U23	10	10186	17121	1537643
2026-03-27	international friendlies	Austria	Ghana	10	775	1504	1511731
2026-03-27	international friendlies	Montenegro	Andorra	10	1109	1110	1527856
2026-03-27	international friendlies	South Africa	Panama	10	1531	11	1527857
2026-03-27	international friendlies	Jordan	Costa Rica	10	1548	29	1527855
2026-03-27	international friendlies	Saudi Arabia	Egypt	10	23	32	1514461
2026-03-27	international friendlies	Libya	Niger	10	1526	1505	1536907
2026-03-27	international friendlies	Greece	Paraguay	10	1117	2380	1527858
2026-03-27	international friendlies	Algeria	Guatemala	10	1532	5161	1527859
2026-03-27	international friendlies	England	Uruguay	10	10	7	1502470
2026-03-27	international friendlies	Netherlands	Norway	10	1118	1090	1503005
2026-03-27	international friendlies	Switzerland	Germany	10	15	25	1502471
2026-03-27	international friendlies	Spain	Serbia	10	9	14	1536910
2026-03-27	international friendlies	Morocco	Ecuador	10	31	2382	1522229
2026-03-27	laliga2	Cordoba	Mirandes	141	713	799	1392111
2026-03-27	liga profesional argentina	Argentinos JRS	Lanus	128	458	446	1491893
2026-03-27	primera a colombia	Águilas Doradas	Alianza Valledupar	239	1144	1141	1506057
2026-03-27	primera división paraguay	Deportivo Recoleta	Rubio NU	250	10476	1185	1505036
2026-03-27	primera división paraguay	Nacional Asuncion	Sportivo Luqueno	250	1175	1183	1505034
