TSV:	2026-02-06	20:30	bundesliga	Union Berlin (9) vs Eintracht Frankfurt (8)	Team1 scores (FT)	5.0	FORT PLUS [R:9-8]	1.22

TSV:	2026-02-06	20:45	cymru premier league	GAP Connah S Quay FC (2) vs Caernarfon Town (4)	Team1 scores (FT)	5.0	FORT PLUS [R:2-4]	—
