TSV:	2026-02-15	00:30	primera división paraguay	Sportivo Ameliano (6) vs 2 de Mayo (11)	HT 1X Home	5.0	FORT PLUS [R:6-11]	1.17

TSV:	2026-02-15	02:00	liga profesional argentina	Independ. Rivadavia (14) vs Belgrano Cordoba (10)	HT 1X Home	5.0	FORT PLUS [R:14-10]	1.22

TSV:	2026-02-15	02:30	primera a colombia	Deportivo Pasto (17) vs Internacional de Bogota (20)	HT 1X Home	5.0	FORT PLUS [R:17-20]	1.18

TSV:	2026-02-15	04:07	liga mx	Guadalajara Chivas (1) vs Club America (8)	HT 1X Home	6.0	TRÈS FORT [R:1-8]	1.25

TSV:	2026-02-15	12:30	serie a italia	Udinese (9) vs Sassuolo (11)	HT 1X Home	5.0	FORT PLUS [R:9-11]	1.25

TSV:	2026-02-15	13:30	2. bundesliga	VfL Bochum (9) vs SC Paderborn 07 (5)	HT 1X Home	5.0	FORT PLUS [R:9-5]	1.36
TSV:	2026-02-15	13:30	2. bundesliga	Holstein Kiel (14) vs FC Schalke 04 (4)	HT 1X Home	6.0	TRÈS FORT [R:14-4]	1.35

TSV:	2026-02-15	14:00	laliga	Oviedo (20) vs Athletic Club (11)	HT 1X Home	6.0	TRÈS FORT [R:20-11]	1.4
TSV:	2026-02-15	14:00	laliga2	Mirandes (22) vs Las Palmas (7)	HT 1X Home	5.0	FORT PLUS [R:22-7]	1.36

TSV:	2026-02-15	14:30	fa cup	Grimsby (—) vs Wolves (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	1.8

TSV:	2026-02-15	15:30	bundesliga	FC Augsburg (13) vs 1. FC Heidenheim (18)	HT 1X Home	6.0	TRÈS FORT [R:13-18]	1.2
TSV:	2026-02-15	15:30	czech first league	Slovan Liberec (5) vs Baník Ostrava (13)	HT 1X Home	6.0	TRÈS FORT [R:5-13]	1.2

TSV:	2026-02-15	16:15	laliga2	Huesca (19) vs AD Ceuta FC (11)	HT 1X Home	5.0	FORT PLUS [R:19-11]	1.22

TSV:	2026-02-15	16:30	super league switzerland	Lausanne (8) vs Servette FC (10)	HT 1X Home	6.0	TRÈS FORT [R:8-10]	1.33

TSV:	2026-02-15	17:15	serie b	Empoli (13) vs Reggiana (16)	HT 1X Home	5.0	FORT PLUS [R:13-16]	1.18

TSV:	2026-02-15	18:00	super lig	Başakşehir (6) vs Beşiktaş (5)	HT 1X Home	6.0	TRÈS FORT [R:6-5]	1.33

TSV:	2026-02-15	19:00	liga portugal 2	União de Leiria (11) vs FC Porto B (7)	HT 1X Home	6.0	TRÈS FORT [R:11-7]	1.18

TSV:	2026-02-15	19:15	pro league	St. Truiden (2) vs Zulte Waregem (11)	HT 1X Home	6.0	TRÈS FORT [R:2-11]	1.17

TSV:	2026-02-15	19:30	serie b	Avellino (14) vs Pescara (20)	HT 1X Home	5.0	FORT PLUS [R:14-20]	1.25

TSV:	2026-02-15	21:00	liga profesional argentina	Gimnasia L.P. (7) vs Estudiantes L.P. (8)	HT 1X Home	6.0	TRÈS FORT [R:7-8]	1.3

TSV:	2026-02-15	22:20	primera a colombia	Deportes Tolima (2) vs Once Caldas (11)	HT 1X Home	5.0	FORT PLUS [R:2-11]	1.17

TSV:	2026-02-15	22:30	primera división paraguay	Sportivo Trinidense (4) vs Libertad Asuncion (1)	HT 1X Home	6.0	TRÈS FORT [R:4-1]	1.4

TSV:	2026-02-15	23:30	liga mx	Cruz Azul (6) vs Tigres UANL (5)	HT 1X Home	6.0	TRÈS FORT [R:6-5]	1.25
