TSV: 2026-01-03	cymru premier league	GAP Connah S Quay FC	Barry Town	1401111	3-1	FT	0-1
TSV: 2026-01-03	laliga	Celta Vigo	Valencia	1390990	4-1	FT	1-0
TSV: 2026-01-03	laliga	Osasuna	Athletic Club	1390994	1-1	FT	1-0
TSV: 2026-01-03	laliga	Elche	Villarreal	1390991	1-3	FT	1-2
TSV: 2026-01-03	laliga	Espanyol	Barcelona	1390992	0-2	FT	0-0
TSV: 2026-01-03	laliga2	Cultural Leonesa	Real Sociedad II	1391976	1-1	FT	0-0
TSV: 2026-01-03	laliga2	Almeria	Granada CF	1391980	3-2	FT	1-1
TSV: 2026-01-03	laliga2	Castellón	Huesca	1391978	4-1	FT	3-0
TSV: 2026-01-03	laliga2	Valladolid	Racing Santander	1391974	1-1	FT	0-0
TSV: 2026-01-03	laliga2	Cordoba	Burgos	1391977	2-0	FT	1-0
TSV: 2026-01-03	liga portugal	Tondela	Arouca	1396388	3-1	FT	2-1
TSV: 2026-01-03	liga portugal	Benfica	Estoril	1396383	3-1	FT	2-1
TSV: 2026-01-03	liga portugal	Estrela	SC Braga	1396384	3-3	FT	1-1
TSV: 2026-01-03	liga portugal	AVS	Moreirense	1396381	0-2	FT	0-1
TSV: 2026-01-03	liga portugal 2	Feirense	União de Leiria	1398115	2-2	FT	1-1
TSV: 2026-01-03	liga portugal 2	Felgueiras 1932	Oliveirense	1398116	1-0	FT	0-0
TSV: 2026-01-03	liga portugal 2	Farense	Portimonense	1398119	0-1	FT	0-0
TSV: 2026-01-03	ligue 1	Monaco	Lyon	1387847	1-3	FT	1-1
TSV: 2026-01-03	ligue 1	Nice	Strasbourg	1387848	1-1	FT	0-1
TSV: 2026-01-03	ligue 1	Lille	Rennes	1387844	0-2	FT	0-0
TSV: 2026-01-03	ligue 2	Estac Troyes	RED Star FC 93	1389276	1-0	FT	1-0
TSV: 2026-01-03	ligue 2	Amiens	Nancy	1389274	1-2	FT	0-2
TSV: 2026-01-03	ligue 2	Bastia	Grenoble	1389279	1-0	FT	1-0
TSV: 2026-01-03	ligue 2	Clermont Foot	Laval	1389272	4-1	FT	1-0
TSV: 2026-01-03	ligue 2	Guingamp	Boulogne	1389277	3-0	FT	2-0
TSV: 2026-01-03	ligue 2	Le Mans	Saint Etienne	1389280	0-0	FT	0-0
TSV: 2026-01-03	ligue 2	PAU	Rodez	1389273	3-3	FT	2-2
TSV: 2026-01-03	ligue 2	Reims	Annecy	1389275	2-1	FT	2-1
TSV: 2026-01-03	premier league	Aston Villa	Nottingham Forest	1379159	3-1	FT	1-0
TSV: 2026-01-03	premier league	Brighton	Burnley	1379161	2-0	FT	1-0
TSV: 2026-01-03	premier league	Wolves	West Ham	1379168	3-0	FT	3-0
TSV: 2026-01-03	premier league	Bournemouth	Arsenal	1379160	2-3	FT	1-1
TSV: 2026-01-03	premiership	Celtic	Rangers	1382786	1-3	FT	1-0
TSV: 2026-01-03	premiership	Dundee Utd	Dundee	1382787	0-1	FT	0-1
TSV: 2026-01-03	premiership	Falkirk	Aberdeen	1382788	1-0	FT	0-0
TSV: 2026-01-03	premiership	Heart Of Midlothian	Livingston	1382789	1-0	FT	1-0
TSV: 2026-01-03	premiership	Kilmarnock	Hibernian	1382790	1-3	FT	0-1
TSV: 2026-01-03	premiership	Motherwell	ST Mirren	1382791	2-0	FT	1-0
TSV: 2026-01-03	saudi arabia	Al-Fateh	Al Shabab	1436021	2-0	FT	1-0
TSV: 2026-01-03	saudi arabia	Al-Fayha	Al Kholood	1436025	0-5	FT	0-3
TSV: 2026-01-03	saudi arabia	Al-Ittihad FC	Al Taawon	1436022	1-0	FT	0-0
TSV: 2026-01-03	serie a italia	Como	Udinese	1378036	1-0	FT	1-0
TSV: 2026-01-03	serie a italia	Genoa	Pisa	1378038	1-1	FT	1-1
TSV: 2026-01-03	serie a italia	Sassuolo	Parma	1378042	1-1	FT	1-1
TSV: 2026-01-03	serie a italia	Juventus	Lecce	1378040	1-1	FT	0-1
TSV: 2026-01-03	serie a italia	Atalanta	AS Roma	1378034	1-0	FT	1-0
