TSV: 2026-01-24	2. bundesliga	Hannover 96	Fortuna Düsseldorf	1388780	2-1	FT	1-0
TSV: 2026-01-24	2. bundesliga	Karlsruher SC	Hertha BSC	1388781	2-2	FT	2-1
TSV: 2026-01-24	2. bundesliga	SpVgg Greuther Fürth	Eintracht Braunschweig	1388779	0-0	FT	0-0
TSV: 2026-01-24	2. bundesliga	1. FC Magdeburg	Dynamo Dresden	1388782	1-2	FT	1-2
TSV: 2026-01-24	bundesliga	1. FC Heidenheim	RB Leipzig	1388475	0-3	FT	0-0
TSV: 2026-01-24	bundesliga	Bayer Leverkusen	Werder Bremen	1388470	1-0	FT	1-0
TSV: 2026-01-24	bundesliga	Bayern München	FC Augsburg	1388471	1-2	FT	1-0
TSV: 2026-01-24	bundesliga	Eintracht Frankfurt	1899 Hoffenheim	1388473	1-3	FT	1-0
TSV: 2026-01-24	bundesliga	FSV Mainz 05	VfL Wolfsburg	1388476	3-1	FT	0-1
TSV: 2026-01-24	bundesliga	Union Berlin	Borussia Dortmund	1388478	0-3	FT	0-1
TSV: 2026-01-24	championship	Middlesbrough	Preston	1386890	4-0	FT	3-0
TSV: 2026-01-24	championship	Millwall	Charlton	1386892	4-0	FT	1-0
TSV: 2026-01-24	championship	Birmingham	Stoke City	1386896	1-1	FT	1-0
TSV: 2026-01-24	championship	Blackburn	Watford	1386887	1-1	FT	1-1
TSV: 2026-01-24	championship	Bristol City	Sheffield Wednesday	1386898	2-0	FT	0-0
TSV: 2026-01-24	championship	Hull City	Swansea	1386891	2-1	FT	2-0
TSV: 2026-01-24	championship	Leicester	Oxford United	1386893	1-2	FT	0-1
TSV: 2026-01-24	championship	QPR	Wrexham	1386888	2-3	FT	1-0
TSV: 2026-01-24	championship	Sheffield Utd	Ipswich	1386894	3-1	FT	2-0
TSV: 2026-01-24	cymru premier league	Penybont	Caernarfon Town	1508958	0-0	FT	0-0
TSV: 2026-01-24	cymru premier league	The New Saints	Barry Town	1508959	1-0	FT	1-0
TSV: 2026-01-24	cymru premier league	Colwyn Bay	GAP Connah S Quay FC	1508960	2-2	FT	0-2
TSV: 2026-01-24	eredivisie	Ajax	FC Volendam	1381038	2-0	FT	2-0
TSV: 2026-01-24	eredivisie	NEC Nijmegen	PEC Zwolle	1381042	2-1	FT	1-1
TSV: 2026-01-24	eredivisie	PSV Eindhoven	NAC Breda	1381043	2-2	FT	1-2
TSV: 2026-01-24	eredivisie	Twente	Excelsior	1381045	0-0	FT	0-0
TSV: 2026-01-24	laliga	Rayo Vallecano	Osasuna	1391024	1-3	FT	0-1
TSV: 2026-01-24	laliga	Valencia	Espanyol	1391027	3-2	FT	1-0
TSV: 2026-01-24	laliga	Sevilla	Athletic Club	1391026	2-1	FT	1-1
TSV: 2026-01-24	laliga	Villarreal	Real Madrid	1391028	0-2	FT	0-0
TSV: 2026-01-24	laliga2	Valladolid	Albacete	1392008	0-1	FT	0-0
TSV: 2026-01-24	laliga2	Leganes	Real Sociedad II	1392007	2-0	FT	0-0
TSV: 2026-01-24	laliga2	Las Palmas	Cordoba	1392013	1-2	FT	1-2
TSV: 2026-01-24	laliga2	Sporting Gijon	Mirandes	1392015	3-0	FT	1-0
TSV: 2026-01-24	laliga2	Cadiz	Granada CF	1392010	1-2	FT	0-1
TSV: 2026-01-24	liga portugal	Moreirense	Santa Clara	1396406	1-0	FT	0-0
TSV: 2026-01-24	liga portugal	Arouca	Sporting CP	1396399	1-2	FT	0-1
TSV: 2026-01-24	liga portugal	Estoril	Guimaraes	1396403	4-2	FT	1-2
TSV: 2026-01-24	liga portugal 2	Chaves	Lusitânia Lourosa	1398131	2-2	FT	1-1
TSV: 2026-01-24	liga portugal 2	Maritimo	Felgueiras 1932	1398135	1-1	FT	1-0
TSV: 2026-01-24	liga portugal 2	Leixoes	Benfica B	1398134	0-0	FT	0-0
TSV: 2026-01-24	ligue 1	Rennes	Lorient	1387868	0-2	FT	0-1
TSV: 2026-01-24	ligue 1	Le Havre	Monaco	1387862	0-0	FT	0-0
TSV: 2026-01-24	ligue 1	Marseille	Lens	1387864	3-1	FT	2-0
TSV: 2026-01-24	ligue 2	Guingamp	Estac Troyes	1396830	1-0	FT	0-0
TSV: 2026-01-24	ligue 2	RED Star FC 93	Boulogne	1389293	2-2	FT	1-0
TSV: 2026-01-24	ligue 2	Reims	Saint Etienne	1389297	1-0	FT	0-0
TSV: 2026-01-24	premier league	West Ham	Sunderland	1379198	3-1	FT	3-0
TSV: 2026-01-24	premier league	Burnley	Tottenham	1379192	2-2	FT	1-1
TSV: 2026-01-24	premier league	Fulham	Brighton	1379195	2-1	FT	0-1
TSV: 2026-01-24	premier league	Manchester City	Wolves	1379196	2-0	FT	2-0
TSV: 2026-01-24	premier league	Bournemouth	Liverpool	1379190	3-2	FT	2-1
TSV: 2026-01-24	premiership	Aberdeen	Livingston	1382798	6-2	FT	3-2
TSV: 2026-01-24	premiership	Dundee Utd	ST Mirren	1382799		PST
TSV: 2026-01-24	premiership	Falkirk	Hibernian	1382800	4-1	FT	2-0
TSV: 2026-01-24	premiership	Motherwell	Kilmarnock	1382802	4-0	FT	2-0
TSV: 2026-01-24	pro league	RAAL La Louvière	St. Truiden	1382600	1-2	FT	0-0
TSV: 2026-01-24	pro league	Club Brugge KV	Zulte Waregem	1382595	4-3	FT	1-2
TSV: 2026-01-24	pro league	OH Leuven	Union St. Gilloise	1382598	0-0	FT	0-0
TSV: 2026-01-24	saudi arabia	Al Khaleej Saihat	Al Shabab	1436073	0-0	FT	0-0
TSV: 2026-01-24	saudi arabia	Al Kholood	Al-Ettifaq	1436068	1-2	FT	1-0
TSV: 2026-01-24	saudi arabia	NEOM	Al-Ahli Jeddah	1436069	0-3	FT	0-0
TSV: 2026-01-24	serie a italia	Como	Torino	1378075	6-0	FT	2-0
TSV: 2026-01-24	serie a italia	Fiorentina	Cagliari	1378076	1-2	FT	0-1
TSV: 2026-01-24	serie a italia	Lecce	Lazio	1378080	0-0	FT	0-0
TSV: 2026-01-24	serie b	Cesena	Bari	1419791	1-2	FT	0-0
TSV: 2026-01-24	serie b	Frosinone	Reggiana	1419798	1-0	FT	0-0
TSV: 2026-01-24	serie b	Juve Stabia	Virtus Entella	1419797	1-0	FT	1-0
TSV: 2026-01-24	serie b	Mantova	Venezia	1419799	2-5	FT	1-2
TSV: 2026-01-24	serie b	Monza	Pescara	1419795	3-0	FT	1-0
TSV: 2026-01-24	serie b	Modena	Palermo	1419793	0-0	FT	0-0
TSV: 2026-01-24	serie b	Spezia	Avellino	1419794	1-0	FT	1-0
TSV: 2026-01-24	super league switzerland	FC Lugano	FC Winterthur	1382415	4-1	FT	3-0
TSV: 2026-01-24	super league switzerland	Lausanne	Grasshoppers	1382414	1-1	FT	0-0
TSV: 2026-01-24	super league switzerland	FC Sion	FC Luzern	1382416	1-1	FT	1-1
TSV: 2026-01-24	super lig	Kayserispor	Başakşehir	1394600	0-3	FT	0-1
TSV: 2026-01-24	super lig	Samsunspor	Kocaelispor	1394602	0-0	FT	0-0
TSV: 2026-01-24	super lig	Fatih Karagümrük	Galatasaray	1394599	1-3	FT	1-1
TSV: 2026-01-24	superligaen	Nyiregyhaza	Ujpest	1380286	1-1	FT	1-1
TSV: 2026-01-24	superligaen	Kisvarda FC	MTK Budapest	1380285	2-3	FT	1-1
