TSV:	2026-01-22	16:15	saudi arabia	Al Taawon (4) vs Al-Hazm (11)	Team1 scores (FT)	5.0	FORT PLUS [R:4-11]	—

TSV:	2026-01-22	18:30	saudi arabia	Al-Hilal Saudi FC (1) vs Al-Fayha (13)	Team1 scores (FT)	5.0	FORT PLUS [R:1-13]	—

TSV:	2026-01-22	21:00	uefa europa league	Utrecht (32) vs Genk (16)	Team1 scores (FT)	6.0	TRÈS FORT [R:32-16]	1.3
