TSV:	2026-03-29	00:00	cymru premier league	GAP Connah S Quay FC (2) vs Barry Town (3)	HT 1X Home	6.0	TRÈS FORT [R:2-3]	—
TSV:	2026-03-29	00:00	laliga2	Almeria (2) vs Real Sociedad II (15)	HT 1X Home	6.0	TRÈS FORT [R:2-15]	—
TSV:	2026-03-29	00:00	laliga2	Cultural Leonesa (22) vs FC Andorra (11)	HT 1X Home	5.0	FORT PLUS [R:22-11]	—
TSV:	2026-03-29	00:00	liga portugal 2	União de Leiria (4) vs Pacos Ferreira (15)	HT 1X Home	5.0	FORT PLUS [R:4-15]	—
TSV:	2026-03-29	00:00	primera a colombia	Deportes Tolima (2) vs Jaguares (—)	HT 1X Home	5.0	FORT PLUS [R:2-—]	—
TSV:	2026-03-29	00:00	primera a colombia	Deportivo Cali (14) vs Deportivo Pereira (18)	HT 1X Home	4.0	FORT [R:14-18]	—
TSV:	2026-03-29	00:00	international friendlies	Mexico (—) vs Portugal (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-29	00:00	international friendlies	Armenia (—) vs Belarus (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-29	00:00	international friendlies	Lithuania (—) vs Georgia (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-29	00:00	laliga2	Eibar (8) vs Las Palmas (4)	HT 1X Home	3.0	MOYEN PLUS [R:8-4]	—
TSV:	2026-03-29	00:00	laliga2	Zaragoza (19) vs Racing Santander (1)	HT 1X Home	3.0	MOYEN PLUS [R:19-1]	—
TSV:	2026-03-29	00:00	primera a colombia	Internacional de Bogota (20) vs Junior (5)	HT 1X Home	3.0	MOYEN PLUS [R:20-5]	—
TSV:	2026-03-29	00:00	primera división paraguay	Cerro Porteno (2) vs Club Sp. San Lorenzo (—)	HT 1X Home	3.0	MOYEN PLUS [R:2-—]	—
