TSV:	2026-01-13	cymru premier league	Caernarfon Town (4)	GAP Connah S Quay FC (2)	Team2 scores (FT)	5.0	FORT PLUS [R:4-2]
TSV:	2026-01-13	liga mx	Puebla (18)	Mazatlán (16)	Team2 scores (FT)	5.0	FORT PLUS [R:18-16]
