TSV:	2026-03-28	00:00	cymru premier league	Flint Town United (4) vs llanelli AFC (6)	HT 1X Home	6.0	TRÈS FORT [R:4-6]	—
TSV:	2026-03-28	00:00	international friendlies	Argentina (—) vs Mauritania (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Hungary U17 (—) vs Moldova U17 (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	England U18 (—) vs Spain U18 (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Zambia U23 (—) vs Malawi (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Hungary (—) vs Slovenia (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Burkina Faso (—) vs Guinea-Bissau (—)	HT 1X Home	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-28	00:00	laliga2	AD Ceuta FC (10) vs Cadiz (18)	HT 1X Home	6.0	TRÈS FORT [R:10-18]	—
TSV:	2026-03-28	00:00	laliga2	Granada CF (14) vs Huesca (20)	HT 1X Home	6.0	TRÈS FORT [R:14-20]	—
TSV:	2026-03-28	00:00	primera división paraguay	Sportivo Ameliano (6) vs Libertad Asuncion (1)	HT 1X Home	6.0	TRÈS FORT [R:6-1]	—
TSV:	2026-03-28	00:00	international friendlies	Brazil U20 (—) vs Paraguay U20 (—)	HT 1X Home	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	laliga2	Malaga (6) vs Leganes (16)	HT 1X Home	5.0	FORT PLUS [R:6-16]	—
TSV:	2026-03-28	00:00	laliga2	Sporting Gijon (9) vs Deportivo La Coruna (3)	HT 1X Home	5.0	FORT PLUS [R:9-3]	—
TSV:	2026-03-28	00:00	primera a colombia	Bucaramanga (4) vs Santa Fe (7)	HT 1X Home	5.0	FORT PLUS [R:4-7]	—
TSV:	2026-03-28	00:00	primera a colombia	Cucuta (—) vs Chico (19)	HT 1X Home	5.0	FORT PLUS [R:—-19]	—
TSV:	2026-03-28	00:00	international friendlies	China PR U20 (—) vs Australia U20 (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Thailand U23 (—) vs Vietnam U23 (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Portugal U18 (—) vs Iceland U19 (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	South Korea (—) vs Ivory Coast (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Senegal (—) vs Peru (—)	HT 1X Home	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	laliga2	Valladolid (17) vs Burgos (7)	HT 1X Home	4.0	FORT [R:17-7]	—
TSV:	2026-03-28	00:00	primera división paraguay	Olimpia (5) vs 2 de Mayo (11)	HT 1X Home	4.0	FORT [R:5-11]	—
TSV:	2026-03-28	00:00	cymru premier league	Haverfordwest County AFC (1) vs Briton Ferry (2)	HT 1X Home	3.0	MOYEN PLUS [R:1-2]	—
TSV:	2026-03-28	00:00	cymru premier league	Cardiff MET (3) vs Bala Town (5)	HT 1X Home	3.0	MOYEN PLUS [R:3-5]	—
TSV:	2026-03-28	00:00	international friendlies	Wales U19 (—) vs USA U19 (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Botswana (—) vs Zimbabwe (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	USA U18 (—) vs Morocco U18 (—)	HT 1X Home	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	laliga2	Albacete (13) vs Castellón (5)	HT 1X Home	3.0	MOYEN PLUS [R:13-5]	—
