TSV:	2026-03-28	00:00	international friendlies	China PR U20 (—) vs Australia U20 (—)	Over 25 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	England U18 (—) vs Spain U18 (—)	Over 25 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	USA U18 (—) vs Morocco U18 (—)	Over 25 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	USA (—) vs Belgium (—)	Over 25 (FT)	8.0	MEGA EXPLOSION [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Egypt U20 (—) vs Algeria U20 (—)	Over 25 (FT)	7.0	EXPLOSION [R:—-—]	—
TSV:	2026-03-28	00:00	cymru premier league	Penybont (6) vs Colwyn Bay (4)	Over 25 (FT)	6.0	TRÈS FORT [R:6-4]	—
TSV:	2026-03-28	00:00	international friendlies	Scotland (—) vs Japan (—)	Over 25 (FT)	6.0	TRÈS FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Brazil U20 (—) vs Paraguay U20 (—)	Over 25 (FT)	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Wales U19 (—) vs USA U19 (—)	Over 25 (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	San Marino (—) vs Faroe Islands (—)	Over 25 (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Botswana (—) vs Zimbabwe (—)	Over 25 (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	laliga2	AD Ceuta FC (10) vs Cadiz (18)	Over 25 (FT)	4.0	FORT [R:10-18]	—
